Cod_Infracao;UF;Quantidade
6599;ESPIRITO SANTO;2683
6599;GOIAS;1630
6599;MARANHAO;1385
6599;MATO GROSSO;2275
6599;MATO GROSSO DO SUL;1583
6599;MINAS GERAIS;19527
6599;PARA;2264
6599;PARAIBA;1020
6599;PARANA;6636
6599;PERNAMBUCO;3109
6599;PIAUI;1639
6599;RIO DE JANEIRO;3127
6599;RIO GRANDE DO NORTE;1188
6599;RIO GRANDE DO SUL;2791
6599;RONDONIA;390
6599;RORAIMA;1125
6599;SANTA CATARINA;5626
6599;SAO PAULO;66784
6599;SERGIPE;842
6599;TOCANTINS;384
6602;ACRE;13
6602;ALAGOAS;43
6602;AMAZONAS;88
6602;AMAPA;17
6602;BAHIA;314
6602;CEARA;621
6602;DISTRITO FEDERAL;206
6602;ESPIRITO SANTO;120
6602;GOIAS;243
6602;MARANHAO;74
6602;MATO GROSSO;161
6602;MATO GROSSO DO SUL;199
6602;MINAS GERAIS;1302
6602;PARA;119
6602;PARAIBA;72
6602;PARANA;1034
6602;PERNAMBUCO;258
6602;PIAUI;96
6602;RIO DE JANEIRO;380
6602;RIO GRANDE DO NORTE;74
6602;RIO GRANDE DO SUL;361
6602;RONDONIA;60
6602;RORAIMA;25
6602;SANTA CATARINA;715
6602;SAO PAULO;7530
6602;SERGIPE;109
6602;TOCANTINS;45
6610;ACRE;13
6610;ALAGOAS;56
6610;AMAZONAS;35
6610;AMAPA;5
6610;BAHIA;211
6610;CEARA;143
6610;DISTRITO FEDERAL;173
6610;ESPIRITO SANTO;107
6610;GOIAS;71
6610;MARANHAO;28
6610;MATO GROSSO;69
6610;MATO GROSSO DO SUL;55
6610;MINAS GERAIS;555
6610;PARA;21
6610;PARAIBA;25
6610;PARANA;620
6610;PERNAMBUCO;174
6610;PIAUI;35
6610;RIO DE JANEIRO;51
6610;RIO GRANDE DO NORTE;40
6610;RIO GRANDE DO SUL;297
6610;RONDONIA;23
6610;RORAIMA;70
6610;SANTA CATARINA;638
6610;SAO PAULO;867
6610;SERGIPE;51
6610;TOCANTINS;4
6629;ALAGOAS;12
6629;AMAZONAS;1
6629;BAHIA;10
6629;CEARA;45
6629;ESPIRITO SANTO;47
6629;GOIAS;1
6629;MATO GROSSO DO SUL;2
6629;MINAS GERAIS;6
6629;PARAIBA;1
6629;PARANA;7
6629;PERNAMBUCO;18
6629;RIO DE JANEIRO;20
6629;RIO GRANDE DO NORTE;4
6629;RIO GRANDE DO SUL;17
6629;SANTA CATARINA;48
6629;SAO PAULO;12
6629;SERGIPE;1
6637;ACRE;101
6637;ALAGOAS;316
6637;AMAZONAS;448
6637;AMAPA;70
6637;BAHIA;923
6637;CEARA;1172
6637;DISTRITO FEDERAL;370
6637;ESPIRITO SANTO;674
6637;GOIAS;580
6637;MARANHAO;359
6637;MATO GROSSO;436
6637;MATO GROSSO DO SUL;563
6637;MINAS GERAIS;2860
6637;PARA;273
6637;PARAIBA;520
6637;PARANA;1880
6637;PERNAMBUCO;666
6637;PIAUI;243
6637;RIO DE JANEIRO;502
6637;RIO GRANDE DO NORTE;213
6637;RIO GRANDE DO SUL;1003
6637;RONDONIA;149
6637;RORAIMA;65
6637;SANTA CATARINA;1724
6637;SAO PAULO;7516
6637;SERGIPE;281
6637;TOCANTINS;71
6645;ACRE;31
6645;ALAGOAS;93
6645;AMAZONAS;66
6645;AMAPA;14
6645;BAHIA;321
6645;CEARA;383
6645;DISTRITO FEDERAL;97
6645;ESPIRITO SANTO;150
6645;GOIAS;311
6645;MARANHAO;154
6645;MATO GROSSO;276
6645;MATO GROSSO DO SUL;204
6645;MINAS GERAIS;1078
6645;PARA;131
6645;PARAIBA;119
6645;PARANA;939
6645;PERNAMBUCO;423
6645;PIAUI;107
6645;RIO DE JANEIRO;232
6645;RIO GRANDE DO NORTE;173
6645;RIO GRANDE DO SUL;849
6645;RONDONIA;109
6645;RORAIMA;188
6645;SANTA CATARINA;850
6645;SAO PAULO;3008
6645;SERGIPE;89
6645;TOCANTINS;68
6653;ACRE;48
6653;ALAGOAS;76
6653;AMAZONAS;99
6653;AMAPA;45
6653;BAHIA;168
6653;CEARA;128
6653;DISTRITO FEDERAL;322
6653;ESPIRITO SANTO;235
6653;GOIAS;155
6653;MARANHAO;90
6653;MATO GROSSO;310
6653;MATO GROSSO DO SUL;193
6653;MINAS GERAIS;912
6653;PARA;64
6653;PARAIBA;32
6653;PARANA;1484
6653;PERNAMBUCO;211
6653;PIAUI;35
6653;RIO DE JANEIRO;161
6653;RIO GRANDE DO NORTE;50
6653;RIO GRANDE DO SUL;583
6653;RONDONIA;38
6653;RORAIMA;94
6653;SANTA CATARINA;1151
6653;SAO PAULO;1532
6653;SERGIPE;107
6653;TOCANTINS;17
6661;ACRE;5
6661;ALAGOAS;15
6661;AMAZONAS;12
6661;AMAPA;8
6661;BAHIA;64
6661;CEARA;282
6661;DISTRITO FEDERAL;56
6661;ESPIRITO SANTO;19
6661;GOIAS;65
6661;MARANHAO;30
6661;MATO GROSSO;43
6661;MATO GROSSO DO SUL;16
6661;MINAS GERAIS;119
6661;PARA;22
6661;PARAIBA;16
6661;PARANA;78
6661;PERNAMBUCO;42
6661;PIAUI;20
6661;RIO DE JANEIRO;57
6661;RIO GRANDE DO NORTE;27
6661;RIO GRANDE DO SUL;65
6661;RONDONIA;18
6661;RORAIMA;8
6661;SANTA CATARINA;107
6661;SAO PAULO;325
6661;SERGIPE;19
6661;TOCANTINS;2
6670;ACRE;122
6670;ALAGOAS;226
6670;AMAZONAS;281
6670;AMAPA;102
6670;BAHIA;612
6670;CEARA;1119
6670;DISTRITO FEDERAL;427
6670;ESPIRITO SANTO;174
6670;GOIAS;331
6670;MARANHAO;144
6670;MATO GROSSO;288
6670;MATO GROSSO DO SUL;202
6670;MINAS GERAIS;986
6670;PARA;175
6670;PARAIBA;157
6670;PARANA;1053
6670;PERNAMBUCO;467
6670;PIAUI;109
6670;RIO DE JANEIRO;346
6670;RIO GRANDE DO NORTE;124
6670;RIO GRANDE DO SUL;1199
6670;RONDONIA;173
6670;RORAIMA;122
6670;SANTA CATARINA;1451
6670;SAO PAULO;3150
6670;SERGIPE;191
6670;TOCANTINS;135
6688;ACRE;2
6688;ALAGOAS;3
6688;AMAZONAS;3
6688;BAHIA;29
6688;CEARA;45
6688;DISTRITO FEDERAL;5
6688;ESPIRITO SANTO;10
6688;GOIAS;21
6688;MARANHAO;12
6688;MATO GROSSO;14
6688;MATO GROSSO DO SUL;10
6688;MINAS GERAIS;60
6688;PARA;20
6688;PARAIBA;12
6688;PARANA;35
6688;PERNAMBUCO;47
6688;PIAUI;20
6688;RIO DE JANEIRO;22
6688;RIO GRANDE DO NORTE;17
6688;RIO GRANDE DO SUL;53
6688;RONDONIA;9
6688;RORAIMA;2
6688;SANTA CATARINA;39
6688;SAO PAULO;162
6688;SERGIPE;13
6688;TOCANTINS;2
6696;AMAPA;2
6696;BAHIA;2
6696;CEARA;7
6696;DISTRITO FEDERAL;15
6696;ESPIRITO SANTO;3
6696;GOIAS;7
6696;MARANHAO;2
6696;MATO GROSSO;6
6696;MATO GROSSO DO SUL;3
6696;MINAS GERAIS;32
6696;PARA;1
6696;PARAIBA;1
6696;PARANA;12
6696;PERNAMBUCO;6
6696;PIAUI;1
6696;RIO DE JANEIRO;4
6696;RIO GRANDE DO NORTE;2
6696;RIO GRANDE DO SUL;36
6696;RONDONIA;3
6696;RORAIMA;2
6696;SANTA CATARINA;48
6696;SAO PAULO;60
6696;SERGIPE;1
6696;TOCANTINS;3
6700;ACRE;23
6700;ALAGOAS;134
6700;AMAZONAS;44
6700;AMAPA;68
6700;BAHIA;434
6700;CEARA;200
6700;DISTRITO FEDERAL;106
6700;ESPIRITO SANTO;114
6700;GOIAS;96
6700;MARANHAO;46
6700;MATO GROSSO;223
6700;MATO GROSSO DO SUL;65
6700;MINAS GERAIS;643
6700;PARA;54
6700;PARAIBA;67
6700;PARANA;434
6700;PERNAMBUCO;91
6700;PIAUI;31
6700;RIO DE JANEIRO;85
6700;RIO GRANDE DO NORTE;49
6700;RIO GRANDE DO SUL;597
6700;RONDONIA;101
6700;RORAIMA;65
6700;SANTA CATARINA;755
6700;SAO PAULO;1349
6700;SERGIPE;222
6700;TOCANTINS;18
6718;BAHIA;1
6718;CEARA;1
6718;DISTRITO FEDERAL;1
6718;MINAS GERAIS;1
6718;RIO GRANDE DO SUL;1
6718;SAO PAULO;7
6726;ACRE;118
6726;ALAGOAS;181
6726;AMAZONAS;389
6726;AMAPA;95
6726;BAHIA;822
6726;CEARA;782
6726;DISTRITO FEDERAL;324
6726;ESPIRITO SANTO;498
6726;GOIAS;485
6726;MARANHAO;107
6726;MATO GROSSO;489
6726;MATO GROSSO DO SUL;453
6726;MINAS GERAIS;3347
6726;PARA;251
6726;PARAIBA;178
6726;PARANA;1657
6726;PERNAMBUCO;752
6726;PIAUI;112
6726;RIO DE JANEIRO;830
6726;RIO GRANDE DO NORTE;205
6726;RIO GRANDE DO SUL;1225
6726;RONDONIA;216
6726;RORAIMA;30
6726;SANTA CATARINA;2201
6726;SAO PAULO;16368
6726;SERGIPE;122
6726;TOCANTINS;129
6734;SANTA CATARINA;1
6742;ALAGOAS;3
6742;BAHIA;1
6742;CEARA;64
6742;ESPIRITO SANTO;1
6742;MATO GROSSO DO SUL;2
6742;MINAS GERAIS;8
6742;PARAIBA;1
6742;PARANA;3
6742;PERNAMBUCO;2
6742;PIAUI;1
6742;RIO DE JANEIRO;2
6742;RIO GRANDE DO NORTE;4
6742;RIO GRANDE DO SUL;1
6742;SANTA CATARINA;21
6742;SAO PAULO;9
6742;SERGIPE;1
6750;ALAGOAS;4
6750;BAHIA;20
6750;CEARA;7
6750;DISTRITO FEDERAL;7
6750;ESPIRITO SANTO;31
6750;GOIAS;15
6750;MARANHAO;8
6750;MATO GROSSO;7
6750;MATO GROSSO DO SUL;30
6750;MINAS GERAIS;104
6750;PARA;13
6750;PARAIBA;5
6750;PARANA;61
6750;PERNAMBUCO;13
6750;PIAUI;1
6750;RIO DE JANEIRO;15
6750;RIO GRANDE DO NORTE;5
6750;RIO GRANDE DO SUL;64
6750;RONDONIA;4
6750;SANTA CATARINA;76
6750;SAO PAULO;484
6750;SERGIPE;2
6750;TOCANTINS;4
6769;ACRE;60
6769;ALAGOAS;675
6769;AMAZONAS;114
6769;AMAPA;47
6769;BAHIA;670
6769;CEARA;1028
6769;DISTRITO FEDERAL;2265
6769;ESPIRITO SANTO;248
6769;GOIAS;505
6769;MARANHAO;93
6769;MATO GROSSO;301
6769;MATO GROSSO DO SUL;509
6769;MINAS GERAIS;2176
6769;PARA;160
6769;PARAIBA;106
6769;PARANA;2550
6769;PERNAMBUCO;330
6769;PIAUI;92
6769;RIO DE JANEIRO;292
6769;RIO GRANDE DO NORTE;69
6769;RIO GRANDE DO SUL;2002
6769;RONDONIA;122
6769;RORAIMA;27
6769;SANTA CATARINA;2866
6769;SAO PAULO;21110
6769;SERGIPE;94
6769;TOCANTINS;83
6777;ACRE;1
6777;CEARA;1
6777;MINAS GERAIS;10
6777;PARA;1
6777;PARANA;5
6777;PERNAMBUCO;3
6777;RIO DE JANEIRO;1
6777;RIO GRANDE DO SUL;2
6777;RONDONIA;1
6777;SANTA CATARINA;20
6777;SAO PAULO;14
6785;ACRE;3
6785;ALAGOAS;7
6785;AMAPA;1
6785;BAHIA;2
6785;CEARA;21
6785;DISTRITO FEDERAL;3
6785;ESPIRITO SANTO;13
6785;GOIAS;16
6785;MARANHAO;8
6785;MATO GROSSO;7
6785;MATO GROSSO DO SUL;11
6785;MINAS GERAIS;34
6785;PARA;11
6785;PARAIBA;3
6785;PARANA;45
6785;PERNAMBUCO;23
6785;PIAUI;1
6785;RIO DE JANEIRO;13
6785;RIO GRANDE DO NORTE;9
6785;RIO GRANDE DO SUL;29
6785;RONDONIA;3
6785;SANTA CATARINA;45
6785;SAO PAULO;83
6785;SERGIPE;18
6785;TOCANTINS;2
6793;GOIAS;2
6793;MATO GROSSO DO SUL;1
6793;MINAS GERAIS;5
6793;PARANA;3
6793;RIO DE JANEIRO;1
6793;RIO GRANDE DO SUL;5
6793;SAO PAULO;5
6793;SERGIPE;1
6807;ACRE;7
6807;ALAGOAS;5
6807;BAHIA;38
6807;CEARA;31
6807;DISTRITO FEDERAL;5
6807;ESPIRITO SANTO;22
6807;GOIAS;23
6807;MARANHAO;15
6807;MATO GROSSO;21
6807;MATO GROSSO DO SUL;16
6807;MINAS GERAIS;73
6807;PARA;12
6807;PARAIBA;15
6807;PARANA;99
6807;PERNAMBUCO;36
6807;PIAUI;6
6807;RIO DE JANEIRO;7
6807;RIO GRANDE DO NORTE;15
6807;RIO GRANDE DO SUL;71
6807;RONDONIA;26
6807;RORAIMA;2
6807;SANTA CATARINA;131
6807;SAO PAULO;155
6807;SERGIPE;41
6807;TOCANTINS;6
6815;BAHIA;1
6815;MATO GROSSO;2
6815;MINAS GERAIS;2
6815;PARANA;2
6815;SANTA CATARINA;1
6815;SAO PAULO;29
6823;ACRE;13
6823;ALAGOAS;12
6823;AMAZONAS;4
6823;BAHIA;219
6823;CEARA;34
6823;DISTRITO FEDERAL;5
6823;ESPIRITO SANTO;42
6823;GOIAS;104
6823;MARANHAO;31
6823;MATO GROSSO;186
6823;MATO GROSSO DO SUL;62
6823;MINAS GERAIS;211
6823;PARA;61
6823;PARAIBA;16
6823;PARANA;193
6823;PERNAMBUCO;46
6823;PIAUI;20
6823;RIO DE JANEIRO;20
6823;RIO GRANDE DO NORTE;14
6823;RIO GRANDE DO SUL;131
6823;RONDONIA;17
6823;RORAIMA;1
6823;SANTA CATARINA;195
6823;SAO PAULO;384
6823;SERGIPE;12
6823;TOCANTINS;24
6831;ACRE;78
6831;ALAGOAS;126
6831;AMAZONAS;70
6831;AMAPA;12
6831;BAHIA;604
6831;CEARA;323
6831;DISTRITO FEDERAL;52
6831;ESPIRITO SANTO;199
6831;GOIAS;296
6831;MARANHAO;255
6831;MATO GROSSO;533
6831;MATO GROSSO DO SUL;193
6831;MINAS GERAIS;1795
6831;PARA;591
6831;PARAIBA;161
6831;PARANA;1114
6831;PERNAMBUCO;356
6831;PIAUI;172
6831;RIO DE JANEIRO;83
6831;RIO GRANDE DO NORTE;186
6831;RIO GRANDE DO SUL;814
6831;RONDONIA;541
6831;RORAIMA;11
6831;SANTA CATARINA;769
6831;SAO PAULO;1820
6831;SERGIPE;111
6831;TOCANTINS;104
6840;ACRE;4
6840;ALAGOAS;6
6840;AMAZONAS;16
6840;BAHIA;66
6840;CEARA;26
6840;DISTRITO FEDERAL;6
6840;ESPIRITO SANTO;16
6840;GOIAS;72
6840;MARANHAO;31
6840;MATO GROSSO;106
6840;MATO GROSSO DO SUL;60
6840;MINAS GERAIS;102
6840;PARA;28
6840;PARAIBA;9
6840;PARANA;193
6840;PERNAMBUCO;19
6840;PIAUI;22
6840;RIO DE JANEIRO;13
6840;RIO GRANDE DO NORTE;16
6840;RIO GRANDE DO SUL;88
6840;RONDONIA;38
6840;RORAIMA;5
6840;SANTA CATARINA;109
6840;SAO PAULO;282
6840;SERGIPE;3
6840;TOCANTINS;23
6858;ACRE;47
6858;ALAGOAS;104
6858;AMAZONAS;217
6858;AMAPA;21
6858;BAHIA;199
6858;CEARA;385
6858;DISTRITO FEDERAL;58
6858;ESPIRITO SANTO;47
6858;GOIAS;21
6858;MARANHAO;95
6858;MATO GROSSO;95
6858;MATO GROSSO DO SUL;43
6858;MINAS GERAIS;328
6858;PARA;280
6858;PARAIBA;89
6858;PARANA;145
6858;PERNAMBUCO;262
6858;PIAUI;86
6858;RIO DE JANEIRO;346
6858;RIO GRANDE DO NORTE;55
6858;RIO GRANDE DO SUL;101
6858;RONDONIA;54
6858;RORAIMA;101
6858;SANTA CATARINA;139
6858;SAO PAULO;682
6858;SERGIPE;109
6858;TOCANTINS;29
6866;ACRE;22
6866;ALAGOAS;25
6866;AMAZONAS;4
6866;AMAPA;13
6866;BAHIA;186
6866;CEARA;34
6866;DISTRITO FEDERAL;130
6866;ESPIRITO SANTO;11
6866;GOIAS;22
6866;MARANHAO;22
6866;MATO GROSSO;6
6866;MATO GROSSO DO SUL;8
6866;MINAS GERAIS;289
6866;PARA;50
6866;PARAIBA;16
6866;PARANA;75
6866;PERNAMBUCO;22
6866;PIAUI;8
6866;RIO DE JANEIRO;53
6866;RIO GRANDE DO NORTE;11
6866;RIO GRANDE DO SUL;30
6866;RORAIMA;2
6866;SANTA CATARINA;90
6866;SAO PAULO;165
6866;SERGIPE;31
6874;MINAS GERAIS;1
6874;SAO PAULO;1
6882;AMAZONAS;1
6882;GOIAS;1
6882;MINAS GERAIS;17
6882;PARANA;3
6882;PERNAMBUCO;1
6882;RIO DE JANEIRO;1
6882;SAO PAULO;6
6890;GOIAS;1
6890;MINAS GERAIS;11
6890;PARAIBA;1
6890;PARANA;1
6890;RIO GRANDE DO NORTE;2
6890;SANTA CATARINA;1
6890;SAO PAULO;5
6904;AMAZONAS;12
6904;BAHIA;10
6904;CEARA;1
6904;ESPIRITO SANTO;6
6904;GOIAS;3
6904;MARANHAO;14
6904;MATO GROSSO;5
6904;MATO GROSSO DO SUL;1
6904;MINAS GERAIS;28
6904;PARA;8
6904;PARAIBA;15
6904;PARANA;19
6904;PERNAMBUCO;11
6904;PIAUI;3
6904;RIO DE JANEIRO;3
6904;RIO GRANDE DO NORTE;2
6904;RIO GRANDE DO SUL;7
6904;RONDONIA;1
6904;RORAIMA;5
6904;SANTA CATARINA;14
6904;SAO PAULO;26
6904;SERGIPE;4
6904;TOCANTINS;1
6912;ACRE;8
6912;ALAGOAS;30
6912;AMAZONAS;8
6912;AMAPA;3
6912;BAHIA;241
6912;CEARA;74
6912;DISTRITO FEDERAL;47
6912;ESPIRITO SANTO;24
6912;GOIAS;40
6912;MARANHAO;212
6912;MATO GROSSO;45
6912;MATO GROSSO DO SUL;41
6912;MINAS GERAIS;201
6912;PARA;40
6912;PARAIBA;20
6912;PARANA;79
6912;PERNAMBUCO;132
6912;PIAUI;35
6912;RIO DE JANEIRO;122
6912;RIO GRANDE DO NORTE;26
6912;RIO GRANDE DO SUL;87
6912;RONDONIA;8
6912;RORAIMA;48
6912;SANTA CATARINA;98
6912;SAO PAULO;372
6912;SERGIPE;23
6912;TOCANTINS;12
6920;ACRE;6
6920;ALAGOAS;282
6920;AMAZONAS;9
6920;BAHIA;1680
6920;CEARA;4958
6920;DISTRITO FEDERAL;2092
6920;ESPIRITO SANTO;76
6920;GOIAS;162
6920;MARANHAO;2983
6920;MATO GROSSO;43
6920;MATO GROSSO DO SUL;4458
6920;MINAS GERAIS;19501
6920;PARA;31
6920;PARAIBA;38
6920;PARANA;1877
6920;PERNAMBUCO;3647
6920;PIAUI;21
6920;RIO DE JANEIRO;2132
6920;RIO GRANDE DO NORTE;32
6920;RIO GRANDE DO SUL;9920
6920;RONDONIA;8
6920;RORAIMA;5
6920;SANTA CATARINA;13648
6920;SAO PAULO;80064
6920;SERGIPE;1447
6920;TOCANTINS;6
6939;ACRE;1
6939;BAHIA;2
6939;DISTRITO FEDERAL;1
6939;GOIAS;1
6939;MINAS GERAIS;1
6939;PARANA;1
6939;PERNAMBUCO;1
6939;PIAUI;1
6939;RIO GRANDE DO SUL;1
6939;SAO PAULO;5
6947;ACRE;3
6947;ALAGOAS;22
6947;AMAZONAS;5
6947;AMAPA;6
6947;BAHIA;48
6947;CEARA;78
6947;DISTRITO FEDERAL;22
6947;ESPIRITO SANTO;23
6947;GOIAS;44
6947;MARANHAO;21
6947;MATO GROSSO;12
6947;MATO GROSSO DO SUL;9
6947;MINAS GERAIS;151
6947;PARA;10
6947;PARAIBA;20
6947;PARANA;98
6947;PERNAMBUCO;67
6947;PIAUI;6
6947;RIO DE JANEIRO;45
6947;RIO GRANDE DO NORTE;25
6947;RIO GRANDE DO SUL;80
6947;RONDONIA;5
6947;RORAIMA;2
6947;SANTA CATARINA;155
6947;SAO PAULO;431
6947;SERGIPE;8
6947;TOCANTINS;3
6955;AMAZONAS;2
6955;BAHIA;4
6955;CEARA;1
6955;DISTRITO FEDERAL;2
6955;ESPIRITO SANTO;1
6955;GOIAS;1
6955;MARANHAO;1
6955;MATO GROSSO;1
6955;MINAS GERAIS;5
6955;PARA;1
6955;PARANA;1
6955;PERNAMBUCO;2
6955;RIO DE JANEIRO;9
6955;RIO GRANDE DO NORTE;4
6955;RIO GRANDE DO SUL;4
6955;SANTA CATARINA;2
6955;SAO PAULO;18
6955;SERGIPE;2
6963;ACRE;1
6963;ALAGOAS;4
6963;AMAZONAS;3
6963;BAHIA;15
6963;CEARA;17
6963;DISTRITO FEDERAL;1
6963;ESPIRITO SANTO;5
6963;GOIAS;29
6963;MARANHAO;6
6963;MATO GROSSO;21
6963;MATO GROSSO DO SUL;38
6963;MINAS GERAIS;57
6963;PARA;11
6963;PARAIBA;4
6963;PARANA;40
6963;PERNAMBUCO;9
6963;PIAUI;7
6963;RIO DE JANEIRO;7
6963;RIO GRANDE DO NORTE;18
6963;RIO GRANDE DO SUL;31
6963;RONDONIA;8
6963;RORAIMA;4
6963;SANTA CATARINA;59
6963;SAO PAULO;146
6963;SERGIPE;4
6963;TOCANTINS;4
6971;ACRE;3
6971;ALAGOAS;2
6971;AMAZONAS;4
6971;AMAPA;1
6971;BAHIA;29
6971;CEARA;12
6971;DISTRITO FEDERAL;2
6971;ESPIRITO SANTO;6
6971;GOIAS;17
6971;MARANHAO;17
6971;MATO GROSSO;14
6971;MATO GROSSO DO SUL;2
6971;MINAS GERAIS;24
6971;PARA;25
6971;PARAIBA;5
6971;PARANA;25
6971;PERNAMBUCO;19
6971;PIAUI;1
6971;RIO DE JANEIRO;5
6971;RIO GRANDE DO NORTE;3
6971;RIO GRANDE DO SUL;25
6971;RORAIMA;3
6971;SANTA CATARINA;27
6971;SAO PAULO;33
6971;SERGIPE;10
6971;TOCANTINS;2
6980;ACRE;1
6980;ALAGOAS;3
6980;AMAZONAS;5
6980;AMAPA;2
6980;BAHIA;60
6980;CEARA;15
6980;DISTRITO FEDERAL;17
6980;ESPIRITO SANTO;9
6980;GOIAS;35
6980;MARANHAO;13
6980;MATO GROSSO;29
6980;MATO GROSSO DO SUL;18
6980;MINAS GERAIS;167
6980;PARA;52
6980;PARAIBA;7
6980;PARANA;95
6980;PERNAMBUCO;18
6980;PIAUI;2
6980;RIO DE JANEIRO;17
6980;RIO GRANDE DO NORTE;9
6980;RIO GRANDE DO SUL;49
6980;RONDONIA;4
6980;RORAIMA;1
6980;SANTA CATARINA;67
6980;SAO PAULO;407
6980;SERGIPE;21
6980;TOCANTINS;7
7005;PARANA;4
7013;CEARA;1
7013;RIO DE JANEIRO;1
7013;SANTA CATARINA;1
7013;SAO PAULO;1
7021;PARAIBA;1
7030;ACRE;56
7030;ALAGOAS;818
7030;AMAZONAS;1911
7030;AMAPA;29
7030;BAHIA;2026
7030;CEARA;3975
7030;DISTRITO FEDERAL;136
7030;ESPIRITO SANTO;326
7030;GOIAS;85
7030;MARANHAO;1013
7030;MATO GROSSO;83
7030;MATO GROSSO DO SUL;55
7030;MINAS GERAIS;537
7030;PARA;6325
7030;PARAIBA;2154
7030;PARANA;298
7030;PERNAMBUCO;1101
7030;PIAUI;4074
7030;RIO DE JANEIRO;2120
7030;RIO GRANDE DO NORTE;474
7030;RIO GRANDE DO SUL;79
7030;RONDONIA;23
7030;RORAIMA;32
7030;SANTA CATARINA;158
7030;SAO PAULO;2355
7030;SERGIPE;340
7030;TOCANTINS;44
7048;ACRE;36
7048;ALAGOAS;479
7048;AMAZONAS;1083
7048;AMAPA;15
7048;BAHIA;1089
7048;CEARA;2423
7048;DISTRITO FEDERAL;46
7048;ESPIRITO SANTO;168
7048;GOIAS;68
7048;MARANHAO;540
7048;MATO GROSSO;92
7048;MATO GROSSO DO SUL;50
7048;MINAS GERAIS;256
7048;PARA;3365
7048;PARAIBA;904
7048;PARANA;189
7048;PERNAMBUCO;1542
7048;PIAUI;895
7048;RIO DE JANEIRO;1159
7048;RIO GRANDE DO NORTE;186
7048;RIO GRANDE DO SUL;19
7048;RONDONIA;32
7048;RORAIMA;55
7048;SANTA CATARINA;85
7048;SAO PAULO;788
7048;SERGIPE;345
7048;TOCANTINS;35
7056;ACRE;20
7056;ALAGOAS;20
7056;AMAZONAS;6
7056;AMAPA;2
7056;BAHIA;90
7056;CEARA;20
7056;DISTRITO FEDERAL;55
7056;ESPIRITO SANTO;41
7056;GOIAS;24
7056;MARANHAO;12
7056;MATO GROSSO;19
7056;MATO GROSSO DO SUL;38
7056;MINAS GERAIS;395
7056;PARA;17
7056;PARAIBA;15
7056;PARANA;357
7056;PERNAMBUCO;36
7056;PIAUI;5
7056;RIO DE JANEIRO;12
7056;RIO GRANDE DO NORTE;10
7056;RIO GRANDE DO SUL;72
7056;RONDONIA;10
7056;RORAIMA;7
7056;SANTA CATARINA;171
7056;SAO PAULO;869
7056;SERGIPE;37
7056;TOCANTINS;2
7064;MARANHAO;1
7064;PARA;1
7064;RIO DE JANEIRO;5
7064;RORAIMA;1
7064;SANTA CATARINA;2
7072;ACRE;32
7072;ALAGOAS;38
7072;AMAZONAS;38
7072;AMAPA;1
7072;BAHIA;34
7072;CEARA;133
7072;DISTRITO FEDERAL;5
7072;ESPIRITO SANTO;10
7072;GOIAS;9
7072;MARANHAO;58
7072;MATO GROSSO;64
7072;MATO GROSSO DO SUL;12
7072;MINAS GERAIS;63
7072;PARA;93
7072;PARAIBA;41
7072;PARANA;31
7072;PERNAMBUCO;90
7072;PIAUI;24
7072;RIO DE JANEIRO;30
7072;RIO GRANDE DO NORTE;11
7072;RIO GRANDE DO SUL;5
7072;RONDONIA;11
7072;RORAIMA;7
7072;SANTA CATARINA;16
7072;SAO PAULO;100
7072;SERGIPE;24
7072;TOCANTINS;13
7080;BAHIA;1
7080;CEARA;2
7080;DISTRITO FEDERAL;1
7080;ESPIRITO SANTO;1
7080;MATO GROSSO;1
7080;MINAS GERAIS;1
7080;PARA;2
7080;PARANA;2
7080;SANTA CATARINA;1
7080;SAO PAULO;8
7080;SERGIPE;2
7099;ALAGOAS;8
7099;AMAZONAS;4
7099;AMAPA;1
7099;BAHIA;15
7099;CEARA;20
7099;DISTRITO FEDERAL;6
7099;ESPIRITO SANTO;9
7099;GOIAS;11
7099;MARANHAO;5
7099;MATO GROSSO;7
7099;MATO GROSSO DO SUL;5
7099;MINAS GERAIS;72
7099;PARA;6
7099;PARAIBA;4
7099;PARANA;50
7099;PERNAMBUCO;16
7099;PIAUI;1
7099;RIO DE JANEIRO;11
7099;RIO GRANDE DO NORTE;6
7099;RIO GRANDE DO SUL;26
7099;RONDONIA;3
7099;SANTA CATARINA;58
7099;SAO PAULO;560
7099;SERGIPE;3
7099;TOCANTINS;1
7102;ALAGOAS;2
7102;AMAZONAS;5
7102;BAHIA;6
7102;CEARA;115
7102;DISTRITO FEDERAL;4
7102;ESPIRITO SANTO;9
7102;GOIAS;5
7102;MARANHAO;3
7102;MATO GROSSO;1
7102;MATO GROSSO DO SUL;3
7102;MINAS GERAIS;61
7102;PARA;4
7102;PARAIBA;3
7102;PARANA;9
7102;PERNAMBUCO;8
7102;RIO GRANDE DO SUL;3
7102;RONDONIA;1
7102;SANTA CATARINA;13
7102;SAO PAULO;46
7102;SERGIPE;2
7102;TOCANTINS;3
7110;ALAGOAS;1
7110;BAHIA;3
7110;CEARA;4
7110;MATO GROSSO;1
7110;PERNAMBUCO;1
7110;SAO PAULO;2
7129;GOIAS;3
7129;MARANHAO;1
7129;SAO PAULO;2
7137;ALAGOAS;1
7137;BAHIA;2
7137;GOIAS;2
7137;MINAS GERAIS;1
7137;PARA;1
7137;RIO DE JANEIRO;1
