UF;Cod_Infração;Quantidade
PERNAMBUCO;6580;65
PIAUI;6580;56
RIO DE JANEIRO;6580;283
RIO GRANDE DO NORTE;6580;54
RIO GRANDE DO SUL;6580;46
RONDONIA;6580;42
RORAIMA;6580;2
SANTA CATARINA;6580;100
SAO PAULO;6580;1641
SERGIPE;6580;27
TOCANTINS;6580;63
ACRE;6599;378
ALAGOAS;6599;265
AMAZONAS;6599;1965
AMAPA;6599;191
BAHIA;6599;4561
CEARA;6599;12341
DISTRITO FEDERAL;6599;3479
ESPIRITO SANTO;6599;2029
GOIAS;6599;5499
MARANHAO;6599;1839
MATO GROSSO;6599;4868
MATO GROSSO DO SUL;6599;2306
MINAS GERAIS;6599;13265
PARA;6599;5415
PARAIBA;6599;2104
PARANA;6599;3883
PERNAMBUCO;6599;2546
PIAUI;6599;462
RIO DE JANEIRO;6599;8587
RIO GRANDE DO NORTE;6599;1173
RIO GRANDE DO SUL;6599;6040
RONDONIA;6599;1715
RORAIMA;6599;166
SANTA CATARINA;6599;5132
SAO PAULO;6599;74605
SERGIPE;6599;567
TOCANTINS;6599;491
ACRE;6602;10
ALAGOAS;6602;59
AMAZONAS;6602;107
AMAPA;6602;11
BAHIA;6602;540
CEARA;6602;625
DISTRITO FEDERAL;6602;223
ESPIRITO SANTO;6602;173
GOIAS;6602;439
MARANHAO;6602;68
MATO GROSSO;6602;211
MATO GROSSO DO SUL;6602;249
MINAS GERAIS;6602;1896
PARA;6602;223
PARAIBA;6602;75
PARANA;6602;1091
PERNAMBUCO;6602;272
PIAUI;6602;101
RIO DE JANEIRO;6602;538
RIO GRANDE DO NORTE;6602;105
RIO GRANDE DO SUL;6602;368
RONDONIA;6602;105
RORAIMA;6602;12
SANTA CATARINA;6602;634
SAO PAULO;6602;7668
SERGIPE;6602;48
TOCANTINS;6602;67
ACRE;6610;8
ALAGOAS;6610;32
AMAZONAS;6610;30
AMAPA;6610;1
BAHIA;6610;253
CEARA;6610;124
DISTRITO FEDERAL;6610;94
ESPIRITO SANTO;6610;96
GOIAS;6610;545
MARANHAO;6610;23
MATO GROSSO;6610;53
MATO GROSSO DO SUL;6610;71
MINAS GERAIS;6610;600
PARA;6610;65
PARAIBA;6610;31
PARANA;6610;529
PERNAMBUCO;6610;231
PIAUI;6610;16
RIO DE JANEIRO;6610;127
RIO GRANDE DO NORTE;6610;77
RIO GRANDE DO SUL;6610;290
RONDONIA;6610;29
RORAIMA;6610;2
SANTA CATARINA;6610;551
SAO PAULO;6610;815
SERGIPE;6610;44
TOCANTINS;6610;16
ALAGOAS;6629;9
AMAZONAS;6629;1
BAHIA;6629;17
CEARA;6629;32
ESPIRITO SANTO;6629;47
GOIAS;6629;2
MATO GROSSO;6629;1
MINAS GERAIS;6629;4
PARAIBA;6629;3
PARANA;6629;9
PERNAMBUCO;6629;20
PIAUI;6629;1
RIO DE JANEIRO;6629;19
RIO GRANDE DO NORTE;6629;4
RIO GRANDE DO SUL;6629;10
RONDONIA;6629;6
RORAIMA;6629;1
SANTA CATARINA;6629;32
SAO PAULO;6629;10
SERGIPE;6629;2
ACRE;6637;56
ALAGOAS;6637;183
AMAZONAS;6637;930
AMAPA;6637;46
BAHIA;6637;1353
CEARA;6637;1275
DISTRITO FEDERAL;6637;251
ESPIRITO SANTO;6637;619
GOIAS;6637;1321
MARANHAO;6637;673
MATO GROSSO;6637;844
MATO GROSSO DO SUL;6637;820
MINAS GERAIS;6637;3290
PARA;6637;590
PARAIBA;6637;915
PARANA;6637;1668
PERNAMBUCO;6637;755
PIAUI;6637;178
RIO DE JANEIRO;6637;1212
RIO GRANDE DO NORTE;6637;342
RIO GRANDE DO SUL;6637;1134
RONDONIA;6637;401
RORAIMA;6637;45
SANTA CATARINA;6637;1658
SAO PAULO;6637;7598
SERGIPE;6637;265
TOCANTINS;6637;155
ACRE;6645;27
ALAGOAS;6645;59
AMAZONAS;6645;80
AMAPA;6645;17
BAHIA;6645;567
CEARA;6645;314
DISTRITO FEDERAL;6645;86
ESPIRITO SANTO;6645;185
GOIAS;6645;649
MARANHAO;6645;113
MATO GROSSO;6645;288
MATO GROSSO DO SUL;6645;237
MINAS GERAIS;6645;1289
PARA;6645;274
PARAIBA;6645;103
PARANA;6645;872
PERNAMBUCO;6645;312
PIAUI;6645;87
RIO DE JANEIRO;6645;374
RIO GRANDE DO NORTE;6645;143
RIO GRANDE DO SUL;6645;923
RONDONIA;6645;221
RORAIMA;6645;36
SANTA CATARINA;6645;959
SAO PAULO;6645;2771
SERGIPE;6645;88
TOCANTINS;6645;114
ACRE;6653;37
ALAGOAS;6653;17
AMAZONAS;6653;303
AMAPA;6653;12
BAHIA;6653;239
CEARA;6653;220
DISTRITO FEDERAL;6653;120
ESPIRITO SANTO;6653;223
GOIAS;6653;792
MARANHAO;6653;54
MATO GROSSO;6653;316
MATO GROSSO DO SUL;6653;255
MINAS GERAIS;6653;1259
PARA;6653;194
PARAIBA;6653;59
PARANA;6653;1673
PERNAMBUCO;6653;266
PIAUI;6653;24
RIO DE JANEIRO;6653;348
RIO GRANDE DO NORTE;6653;157
RIO GRANDE DO SUL;6653;621
RONDONIA;6653;233
RORAIMA;6653;19
SANTA CATARINA;6653;1261
SAO PAULO;6653;2757
SERGIPE;6653;86
TOCANTINS;6653;68
ACRE;6661;23
ALAGOAS;6661;10
AMAZONAS;6661;20
AMAPA;6661;8
BAHIA;6661;96
CEARA;6661;561
DISTRITO FEDERAL;6661;31
ESPIRITO SANTO;6661;30
GOIAS;6661;117
MARANHAO;6661;19
MATO GROSSO;6661;40
MATO GROSSO DO SUL;6661;34
MINAS GERAIS;6661;200
PARA;6661;74
PARAIBA;6661;27
PARANA;6661;133
PERNAMBUCO;6661;60
PIAUI;6661;53
RIO DE JANEIRO;6661;91
RIO GRANDE DO NORTE;6661;42
RIO GRANDE DO SUL;6661;204
RONDONIA;6661;22
RORAIMA;6661;1
SANTA CATARINA;6661;154
SAO PAULO;6661;412
SERGIPE;6661;17
TOCANTINS;6661;29
ACRE;6670;55
ALAGOAS;6670;66
AMAZONAS;6670;310
AMAPA;6670;44
BAHIA;6670;743
CEARA;6670;733
DISTRITO FEDERAL;6670;368
ESPIRITO SANTO;6670;220
GOIAS;6670;736
MARANHAO;6670;177
MATO GROSSO;6670;281
MATO GROSSO DO SUL;6670;203
MINAS GERAIS;6670;1302
PARA;6670;374
PARAIBA;6670;139
PARANA;6670;1031
PERNAMBUCO;6670;471
PIAUI;6670;112
RIO DE JANEIRO;6670;828
RIO GRANDE DO NORTE;6670;211
RIO GRANDE DO SUL;6670;1210
RONDONIA;6670;259
RORAIMA;6670;30
SANTA CATARINA;6670;1445
SAO PAULO;6670;2935
SERGIPE;6670;134
TOCANTINS;6670;163
ACRE;6688;1
ALAGOAS;6688;8
AMAZONAS;6688;2
BAHIA;6688;40
CEARA;6688;35
DISTRITO FEDERAL;6688;6
ESPIRITO SANTO;6688;18
GOIAS;6688;56
MARANHAO;6688;12
MATO GROSSO;6688;26
MATO GROSSO DO SUL;6688;25
MINAS GERAIS;6688;89
PARA;6688;48
PARAIBA;6688;14
PARANA;6688;53
PERNAMBUCO;6688;37
PIAUI;6688;7
RIO DE JANEIRO;6688;24
RIO GRANDE DO NORTE;6688;11
RIO GRANDE DO SUL;6688;52
RONDONIA;6688;27
RORAIMA;6688;2
SANTA CATARINA;6688;52
SAO PAULO;6688;156
SERGIPE;6688;12
TOCANTINS;6688;7
ACRE;6696;1
AMAZONAS;6696;5
BAHIA;6696;12
CEARA;6696;2
DISTRITO FEDERAL;6696;1
ESPIRITO SANTO;6696;3
GOIAS;6696;9
MARANHAO;6696;3
MATO GROSSO;6696;8
MATO GROSSO DO SUL;6696;8
MINAS GERAIS;6696;32
PARA;6696;5
PARAIBA;6696;2
PARANA;6696;19
PERNAMBUCO;6696;3
PIAUI;6696;1
RIO DE JANEIRO;6696;15
RIO GRANDE DO NORTE;6696;3
RIO GRANDE DO SUL;6696;62
RONDONIA;6696;6
RORAIMA;6696;23
SANTA CATARINA;6696;64
SAO PAULO;6696;57
SERGIPE;6696;2
TOCANTINS;6696;2
ACRE;6700;19
ALAGOAS;6700;66
AMAZONAS;6700;36
AMAPA;6700;14
BAHIA;6700;527
CEARA;6700;139
DISTRITO FEDERAL;6700;79
ESPIRITO SANTO;6700;76
GOIAS;6700;225
MARANHAO;6700;97
MATO GROSSO;6700;161
MATO GROSSO DO SUL;6700;107
MINAS GERAIS;6700;747
PARA;6700;73
PARAIBA;6700;44
PARANA;6700;498
PERNAMBUCO;6700;61
PIAUI;6700;34
RIO DE JANEIRO;6700;86
RIO GRANDE DO NORTE;6700;85
RIO GRANDE DO SUL;6700;482
RONDONIA;6700;127
RORAIMA;6700;14
SANTA CATARINA;6700;684
SAO PAULO;6700;1381
SERGIPE;6700;196
TOCANTINS;6700;23
SAO PAULO;6718;1
ACRE;6726;38
ALAGOAS;6726;86
AMAZONAS;6726;309
AMAPA;6726;57
BAHIA;6726;1203
CEARA;6726;652
DISTRITO FEDERAL;6726;210
ESPIRITO SANTO;6726;474
GOIAS;6726;754
MARANHAO;6726;105
MATO GROSSO;6726;442
MATO GROSSO DO SUL;6726;406
MINAS GERAIS;6726;3033
PARA;6726;550
PARAIBA;6726;156
PARANA;6726;1393
PERNAMBUCO;6726;606
PIAUI;6726;121
RIO DE JANEIRO;6726;2790
RIO GRANDE DO NORTE;6726;189
RIO GRANDE DO SUL;6726;1329
RONDONIA;6726;309
RORAIMA;6726;12
SANTA CATARINA;6726;1801
SAO PAULO;6726;13685
SERGIPE;6726;130
TOCANTINS;6726;139
BAHIA;6734;1
MATO GROSSO;6734;1
SAO PAULO;6734;1
ALAGOAS;6742;1
BAHIA;6742;6
CEARA;6742;63
ESPIRITO SANTO;6742;2
GOIAS;6742;4
MATO GROSSO;6742;1
MINAS GERAIS;6742;4
PARA;6742;1
PARAIBA;6742;1
PARANA;6742;4
PERNAMBUCO;6742;2
RIO GRANDE DO SUL;6742;4
RONDONIA;6742;14
SANTA CATARINA;6742;7
SAO PAULO;6742;11
ALAGOAS;6750;2
AMAZONAS;6750;2
BAHIA;6750;90
CEARA;6750;14
DISTRITO FEDERAL;6750;10
ESPIRITO SANTO;6750;36
GOIAS;6750;59
MARANHAO;6750;10
MATO GROSSO;6750;13
MATO GROSSO DO SUL;6750;33
MINAS GERAIS;6750;85
PARA;6750;37
PARAIBA;6750;6
PARANA;6750;56
PERNAMBUCO;6750;12
PIAUI;6750;2
RIO DE JANEIRO;6750;28
RIO GRANDE DO NORTE;6750;7
RIO GRANDE DO SUL;6750;51
RONDONIA;6750;1
SANTA CATARINA;6750;88
SAO PAULO;6750;334
SERGIPE;6750;9
TOCANTINS;6750;11
ACRE;6769;23
ALAGOAS;6769;42
AMAZONAS;6769;140
AMAPA;6769;21
BAHIA;6769;1458
CEARA;6769;891
DISTRITO FEDERAL;6769;2533
ESPIRITO SANTO;6769;247
GOIAS;6769;1444
MARANHAO;6769;64
MATO GROSSO;6769;244
MATO GROSSO DO SUL;6769;535
MINAS GERAIS;6769;1976
PARA;6769;232
PARAIBA;6769;119
PARANA;6769;2794
PERNAMBUCO;6769;353
PIAUI;6769;74
RIO DE JANEIRO;6769;366
RIO GRANDE DO NORTE;6769;160
RIO GRANDE DO SUL;6769;2336
RONDONIA;6769;171
RORAIMA;6769;4
SANTA CATARINA;6769;2273
SAO PAULO;6769;19540
SERGIPE;6769;76
TOCANTINS;6769;129
BAHIA;6777;2
ESPIRITO SANTO;6777;1
GOIAS;6777;1
MATO GROSSO;6777;1
MINAS GERAIS;6777;3
PARA;6777;1
PARAIBA;6777;1
PARANA;6777;7
RIO DE JANEIRO;6777;3
RIO GRANDE DO NORTE;6777;1
RIO GRANDE DO SUL;6777;3
SANTA CATARINA;6777;28
SAO PAULO;6777;18
TOCANTINS;6777;1
ACRE;6785;1
ALAGOAS;6785;2
AMAZONAS;6785;2
AMAPA;6785;6
BAHIA;6785;13
CEARA;6785;14
DISTRITO FEDERAL;6785;3
ESPIRITO SANTO;6785;12
GOIAS;6785;9
MARANHAO;6785;9
MATO GROSSO;6785;4
MATO GROSSO DO SUL;6785;4
MINAS GERAIS;6785;34
PARA;6785;18
PARAIBA;6785;4
PARANA;6785;22
PERNAMBUCO;6785;10
PIAUI;6785;1
RIO DE JANEIRO;6785;10
RIO GRANDE DO NORTE;6785;6
RIO GRANDE DO SUL;6785;17
RONDONIA;6785;10
SANTA CATARINA;6785;26
SAO PAULO;6785;152
TOCANTINS;6785;2
ALAGOAS;6793;1
BAHIA;6793;2
MATO GROSSO;6793;1
MATO GROSSO DO SUL;6793;1
MINAS GERAIS;6793;1
PARA;6793;1
RIO GRANDE DO SUL;6793;1
SANTA CATARINA;6793;1
SAO PAULO;6793;5
ACRE;6807;5
ALAGOAS;6807;16
AMAPA;6807;1
BAHIA;6807;80
CEARA;6807;24
DISTRITO FEDERAL;6807;3
ESPIRITO SANTO;6807;33
GOIAS;6807;44
MARANHAO;6807;20
MATO GROSSO;6807;22
MATO GROSSO DO SUL;6807;19
MINAS GERAIS;6807;159
PARA;6807;20
PARAIBA;6807;10
PARANA;6807;157
PERNAMBUCO;6807;36
PIAUI;6807;8
RIO DE JANEIRO;6807;23
RIO GRANDE DO NORTE;6807;14
RIO GRANDE DO SUL;6807;109
RONDONIA;6807;13
SANTA CATARINA;6807;231
SAO PAULO;6807;326
SERGIPE;6807;33
TOCANTINS;6807;3
BAHIA;6815;1
MINAS GERAIS;6815;6
PARANA;6815;1
SAO PAULO;6815;20
SERGIPE;6815;1
ACRE;6823;7
ALAGOAS;6823;11
AMAZONAS;6823;23
AMAPA;6823;1
BAHIA;6823;219
CEARA;6823;30
DISTRITO FEDERAL;6823;16
ESPIRITO SANTO;6823;36
GOIAS;6823;175
MARANHAO;6823;22
MATO GROSSO;6823;225
MATO GROSSO DO SUL;6823;74
MINAS GERAIS;6823;362
PARA;6823;49
PARAIBA;6823;14
PARANA;6823;266
PERNAMBUCO;6823;30
PIAUI;6823;9
RIO DE JANEIRO;6823;40
RIO GRANDE DO NORTE;6823;15
RIO GRANDE DO SUL;6823;124
RONDONIA;6823;30
RORAIMA;6823;3
SANTA CATARINA;6823;189
SAO PAULO;6823;402
SERGIPE;6823;19
TOCANTINS;6823;62
ACRE;6831;112
ALAGOAS;6831;150
AMAZONAS;6831;155
AMAPA;6831;22
BAHIA;6831;744
CEARA;6831;224
DISTRITO FEDERAL;6831;108
ESPIRITO SANTO;6831;239
GOIAS;6831;541
MARANHAO;6831;186
MATO GROSSO;6831;676
MATO GROSSO DO SUL;6831;391
MINAS GERAIS;6831;3189
PARA;6831;735
PARAIBA;6831;135
PARANA;6831;2246
PERNAMBUCO;6831;399
PIAUI;6831;113
RIO DE JANEIRO;6831;240
RIO GRANDE DO NORTE;6831;130
RIO GRANDE DO SUL;6831;706
RONDONIA;6831;669
RORAIMA;6831;25
SANTA CATARINA;6831;1459
SAO PAULO;6831;2529
SERGIPE;6831;109
TOCANTINS;6831;166
ACRE;6840;11
ALAGOAS;6840;2
AMAZONAS;6840;4
BAHIA;6840;84
CEARA;6840;23
DISTRITO FEDERAL;6840;17
ESPIRITO SANTO;6840;6
GOIAS;6840;105
MARANHAO;6840;12
MATO GROSSO;6840;164
MATO GROSSO DO SUL;6840;95
MINAS GERAIS;6840;161
PARA;6840;22
PARAIBA;6840;9
PARANA;6840;274
PERNAMBUCO;6840;26
PIAUI;6840;17
RIO DE JANEIRO;6840;12
RIO GRANDE DO NORTE;6840;6
RIO GRANDE DO SUL;6840;116
RONDONIA;6840;31
RORAIMA;6840;2
SANTA CATARINA;6840;144
SAO PAULO;6840;363
SERGIPE;6840;12
TOCANTINS;6840;31
ACRE;6858;22
ALAGOAS;6858;31
AMAZONAS;6858;362
AMAPA;6858;20
BAHIA;6858;281
CEARA;6858;334
DISTRITO FEDERAL;6858;59
ESPIRITO SANTO;6858;42
GOIAS;6858;93
MARANHAO;6858;147
MATO GROSSO;6858;65
MATO GROSSO DO SUL;6858;41
MINAS GERAIS;6858;254
PARA;6858;492
PARAIBA;6858;120
PARANA;6858;95
PERNAMBUCO;6858;228
PIAUI;6858;71
RIO DE JANEIRO;6858;169
RIO GRANDE DO NORTE;6858;84
RIO GRANDE DO SUL;6858;56
RONDONIA;6858;75
RORAIMA;6858;15
SANTA CATARINA;6858;73
SAO PAULO;6858;521
SERGIPE;6858;66
TOCANTINS;6858;41
ACRE;6866;50
ALAGOAS;6866;22
AMAZONAS;6866;2
AMAPA;6866;13
BAHIA;6866;104
CEARA;6866;48
DISTRITO FEDERAL;6866;47
ESPIRITO SANTO;6866;12
GOIAS;6866;24
MARANHAO;6866;13
MATO GROSSO;6866;9
MATO GROSSO DO SUL;6866;7
MINAS GERAIS;6866;190
PARA;6866;127
PARAIBA;6866;12
PARANA;6866;48
PERNAMBUCO;6866;12
PIAUI;6866;3
RIO DE JANEIRO;6866;33
RIO GRANDE DO NORTE;6866;15
RIO GRANDE DO SUL;6866;18
RONDONIA;6866;19
RORAIMA;6866;2
SANTA CATARINA;6866;53
SAO PAULO;6866;86
SERGIPE;6866;9
TOCANTINS;6866;6
RIO GRANDE DO SUL;6874;1
SAO PAULO;6874;2
ACRE;6882;4
ALAGOAS;6882;3
AMAZONAS;6882;5
BAHIA;6882;7
CEARA;6882;2
DISTRITO FEDERAL;6882;4
ESPIRITO SANTO;6882;4
GOIAS;6882;10
MARANHAO;6882;2
MATO GROSSO;6882;8
MATO GROSSO DO SUL;6882;2
MINAS GERAIS;6882;48
PARAIBA;6882;2
PARANA;6882;24
PERNAMBUCO;6882;9
PIAUI;6882;2
RIO DE JANEIRO;6882;1
RIO GRANDE DO NORTE;6882;2
RIO GRANDE DO SUL;6882;6
RONDONIA;6882;11
RORAIMA;6882;1
SANTA CATARINA;6882;23
SAO PAULO;6882;24
SERGIPE;6882;2
TOCANTINS;6882;2
ACRE;6890;2
ALAGOAS;6890;5
AMAZONAS;6890;1
BAHIA;6890;5
CEARA;6890;2
ESPIRITO SANTO;6890;1
GOIAS;6890;7
MARANHAO;6890;3
MATO GROSSO;6890;2
MATO GROSSO DO SUL;6890;3
MINAS GERAIS;6890;15
PARAIBA;6890;1
PARANA;6890;14
PERNAMBUCO;6890;3
PIAUI;6890;3
RIO DE JANEIRO;6890;4
RONDONIA;6890;6
RORAIMA;6890;1
SANTA CATARINA;6890;9
SAO PAULO;6890;12
SERGIPE;6890;2
ACRE;6904;6
ALAGOAS;6904;6
AMAZONAS;6904;25
AMAPA;6904;1
BAHIA;6904;23
CEARA;6904;10
DISTRITO FEDERAL;6904;6
ESPIRITO SANTO;6904;14
GOIAS;6904;26
MARANHAO;6904;12
MATO GROSSO;6904;18
MATO GROSSO DO SUL;6904;22
MINAS GERAIS;6904;61
PARA;6904;6
PARAIBA;6904;10
PARANA;6904;52
PERNAMBUCO;6904;17
PIAUI;6904;13
RIO DE JANEIRO;6904;8
RIO GRANDE DO NORTE;6904;6
RIO GRANDE DO SUL;6904;16
RONDONIA;6904;10
RORAIMA;6904;1
SANTA CATARINA;6904;42
SAO PAULO;6904;50
SERGIPE;6904;6
TOCANTINS;6904;5
ACRE;6912;2
ALAGOAS;6912;10
AMAZONAS;6912;17
AMAPA;6912;2
BAHIA;6912;320
CEARA;6912;33
DISTRITO FEDERAL;6912;83
ESPIRITO SANTO;6912;23
GOIAS;6912;114
MARANHAO;6912;41
MATO GROSSO;6912;56
MATO GROSSO DO SUL;6912;30
MINAS GERAIS;6912;143
PARA;6912;37
PARAIBA;6912;25
PARANA;6912;47
PERNAMBUCO;6912;130
PIAUI;6912;6
RIO DE JANEIRO;6912;98
RIO GRANDE DO NORTE;6912;29
RIO GRANDE DO SUL;6912;57
RONDONIA;6912;25
SANTA CATARINA;6912;44
SAO PAULO;6912;292
SERGIPE;6912;21
TOCANTINS;6912;15
ACRE;6920;7
ALAGOAS;6920;69
AMAZONAS;6920;3
AMAPA;6920;1
BAHIA;6920;1929
CEARA;6920;5757
DISTRITO FEDERAL;6920;107
ESPIRITO SANTO;6920;110
GOIAS;6920;9460
MARANHAO;6920;320
MATO GROSSO;6920;89
MATO GROSSO DO SUL;6920;4866
MINAS GERAIS;6920;18001
PARA;6920;37
PARAIBA;6920;42
PARANA;6920;1610
PERNAMBUCO;6920;4012
PIAUI;6920;36
RIO DE JANEIRO;6920;9061
RIO GRANDE DO NORTE;6920;36
RIO GRANDE DO SUL;6920;10428
RONDONIA;6920;21
RORAIMA;6920;4
SANTA CATARINA;6920;13994
SAO PAULO;6920;104667
SERGIPE;6920;1092
TOCANTINS;6920;1863
ALAGOAS;6939;1
BAHIA;6939;1
GOIAS;6939;2
MATO GROSSO;6939;1
MATO GROSSO DO SUL;6939;1
MINAS GERAIS;6939;2
RIO GRANDE DO SUL;6939;4
SANTA CATARINA;6939;1
SAO PAULO;6939;4
TOCANTINS;6939;1
ACRE;6947;2
ALAGOAS;6947;8
AMAZONAS;6947;13
AMAPA;6947;5
BAHIA;6947;48
CEARA;6947;88
DISTRITO FEDERAL;6947;12
ESPIRITO SANTO;6947;28
GOIAS;6947;32
MARANHAO;6947;38
MATO GROSSO;6947;18
MATO GROSSO DO SUL;6947;17
MINAS GERAIS;6947;214
PARA;6947;28
PARAIBA;6947;20
PARANA;6947;124
PERNAMBUCO;6947;43
PIAUI;6947;19
RIO DE JANEIRO;6947;71
RIO GRANDE DO NORTE;6947;65
RIO GRANDE DO SUL;6947;99
RONDONIA;6947;13
RORAIMA;6947;5
SANTA CATARINA;6947;132
SAO PAULO;6947;785
SERGIPE;6947;5
TOCANTINS;6947;6
AMAZONAS;6955;1
CEARA;6955;2
DISTRITO FEDERAL;6955;1
ESPIRITO SANTO;6955;1
GOIAS;6955;2
MATO GROSSO DO SUL;6955;2
MINAS GERAIS;6955;2
PARA;6955;4
PARAIBA;6955;2
PARANA;6955;3
PERNAMBUCO;6955;4
RIO DE JANEIRO;6955;2
RIO GRANDE DO NORTE;6955;1
RIO GRANDE DO SUL;6955;1
RONDONIA;6955;1
SANTA CATARINA;6955;3
SAO PAULO;6955;16
ACRE;6963;2
ALAGOAS;6963;1
AMAZONAS;6963;2
AMAPA;6963;4
BAHIA;6963;19
CEARA;6963;24
DISTRITO FEDERAL;6963;4
ESPIRITO SANTO;6963;16
GOIAS;6963;19
MARANHAO;6963;8
MATO GROSSO;6963;29
MATO GROSSO DO SUL;6963;32
MINAS GERAIS;6963;78
PARA;6963;15
PARAIBA;6963;8
PARANA;6963;46
PERNAMBUCO;6963;22
PIAUI;6963;6
RIO DE JANEIRO;6963;10
RIO GRANDE DO NORTE;6963;25
RIO GRANDE DO SUL;6963;72
RONDONIA;6963;9
RORAIMA;6963;1
SANTA CATARINA;6963;66
SAO PAULO;6963;149
SERGIPE;6963;5
TOCANTINS;6963;3
ACRE;6971;4
ALAGOAS;6971;1
AMAZONAS;6971;5
AMAPA;6971;1
BAHIA;6971;30
CEARA;6971;11
DISTRITO FEDERAL;6971;8
ESPIRITO SANTO;6971;4
GOIAS;6971;42
MARANHAO;6971;13
MATO GROSSO;6971;46
MATO GROSSO DO SUL;6971;5
MINAS GERAIS;6971;54
PARA;6971;41
PARAIBA;6971;3
PARANA;6971;23
PERNAMBUCO;6971;14
PIAUI;6971;2
RIO DE JANEIRO;6971;13
RIO GRANDE DO NORTE;6971;4
RIO GRANDE DO SUL;6971;21
RONDONIA;6971;4
RORAIMA;6971;1
SANTA CATARINA;6971;20
SAO PAULO;6971;35
SERGIPE;6971;4
TOCANTINS;6971;25
ACRE;6980;3
AMAZONAS;6980;7
AMAPA;6980;1
BAHIA;6980;46
CEARA;6980;22
DISTRITO FEDERAL;6980;11
ESPIRITO SANTO;6980;33
GOIAS;6980;62
MARANHAO;6980;9
MATO GROSSO;6980;64
MATO GROSSO DO SUL;6980;31
MINAS GERAIS;6980;445
PARA;6980;68
PARAIBA;6980;4
PARANA;6980;99
PERNAMBUCO;6980;16
PIAUI;6980;2
RIO DE JANEIRO;6980;53
RIO GRANDE DO NORTE;6980;23
RIO GRANDE DO SUL;6980;52
RONDONIA;6980;6
SANTA CATARINA;6980;110
SAO PAULO;6980;377
SERGIPE;6980;5
TOCANTINS;6980;14
BAHIA;7005;1
PARANA;7005;4
PERNAMBUCO;7005;1
RIO DE JANEIRO;7005;2
SAO PAULO;7005;1
GOIAS;7013;1
PARAIBA;7013;1
PARANA;7013;1
SAO PAULO;7013;1
ACRE;7030;24
ALAGOAS;7030;341
AMAZONAS;7030;2813
AMAPA;7030;12
BAHIA;7030;1527
CEARA;7030;3447
DISTRITO FEDERAL;7030;35
ESPIRITO SANTO;7030;221
GOIAS;7030;192
MARANHAO;7030;616
MATO GROSSO;7030;111
MATO GROSSO DO SUL;7030;101
MINAS GERAIS;7030;512
PARA;7030;8912
PARAIBA;7030;3027
PARANA;7030;247
PERNAMBUCO;7030;1037
PIAUI;7030;992
RIO DE JANEIRO;7030;3509
RIO GRANDE DO NORTE;7030;900
RIO GRANDE DO SUL;7030;69
RONDONIA;7030;53
RORAIMA;7030;14
SANTA CATARINA;7030;126
SAO PAULO;7030;2597
SERGIPE;7030;891
TOCANTINS;7030;81
ACRE;7048;7
ALAGOAS;7048;151
AMAZONAS;7048;1991
AMAPA;7048;6
BAHIA;7048;1054
CEARA;7048;2094
DISTRITO FEDERAL;7048;17
ESPIRITO SANTO;7048;141
GOIAS;7048;160
MARANHAO;7048;656
MATO GROSSO;7048;179
MATO GROSSO DO SUL;7048;68
MINAS GERAIS;7048;204
PARA;7048;4568
PARAIBA;7048;1306
PARANA;7048;152
PERNAMBUCO;7048;1023
PIAUI;7048;523
RIO DE JANEIRO;7048;1901
RIO GRANDE DO NORTE;7048;360
RIO GRANDE DO SUL;7048;34
RONDONIA;7048;71
RORAIMA;7048;23
SANTA CATARINA;7048;64
SAO PAULO;7048;1079
SERGIPE;7048;571
TOCANTINS;7048;60
ACRE;7056;6
ALAGOAS;7056;4
AMAZONAS;7056;19
BAHIA;7056;105
CEARA;7056;23
DISTRITO FEDERAL;7056;8
ESPIRITO SANTO;7056;43
GOIAS;7056;62
MARANHAO;7056;6
MATO GROSSO;7056;54
MATO GROSSO DO SUL;7056;49
MINAS GERAIS;7056;356
PARA;7056;15
PARAIBA;7056;19
PARANA;7056;345
PERNAMBUCO;7056;27
PIAUI;7056;5
RIO DE JANEIRO;7056;41
RIO GRANDE DO NORTE;7056;21
RIO GRANDE DO SUL;7056;104
RONDONIA;7056;43
RORAIMA;7056;6
SANTA CATARINA;7056;163
SAO PAULO;7056;1270
SERGIPE;7056;23
TOCANTINS;7056;7
SANTA CATARINA;7064;2
ACRE;7072;7
ALAGOAS;7072;4
AMAZONAS;7072;89
AMAPA;7072;1
BAHIA;7072;30
CEARA;7072;90
DISTRITO FEDERAL;7072;3
ESPIRITO SANTO;7072;13
GOIAS;7072;28
MARANHAO;7072;76
MATO GROSSO;7072;53
MATO GROSSO DO SUL;7072;21
MINAS GERAIS;7072;49
PARA;7072;146
PARAIBA;7072;60
PARANA;7072;46
PERNAMBUCO;7072;67
PIAUI;7072;21
RIO DE JANEIRO;7072;65
RIO GRANDE DO NORTE;7072;18
RIO GRANDE DO SUL;7072;2
RONDONIA;7072;35
RORAIMA;7072;4
SANTA CATARINA;7072;7
SAO PAULO;7072;143
SERGIPE;7072;9
TOCANTINS;7072;22
CEARA;7080;2
GOIAS;7080;1
MARANHAO;7080;1
MATO GROSSO;7080;1
MATO GROSSO DO SUL;7080;1
MINAS GERAIS;7080;2
PARA;7080;2
PERNAMBUCO;7080;1
PIAUI;7080;1
RIO GRANDE DO NORTE;7080;1
SAO PAULO;7080;9
ACRE;7099;3
ALAGOAS;7099;1
AMAZONAS;7099;5
