UF;Cod_Infração;Quantidade
DISTRITO FEDERAL;6637;132
ESPIRITO SANTO;6637;319
GOIAS;6637;379
MARANHAO;6637;409
MATO GROSSO;6637;1315
MATO GROSSO DO SUL;6637;1418
MINAS GERAIS;6637;2005
PARA;6637;310
PARAIBA;6637;2024
PARANA;6637;991
PERNAMBUCO;6637;691
PIAUI;6637;273
RIO DE JANEIRO;6637;539
RIO GRANDE DO NORTE;6637;404
RIO GRANDE DO SUL;6637;688
RONDONIA;6637;249
RORAIMA;6637;107
SANTA CATARINA;6637;2713
SAO PAULO;6637;1555
SERGIPE;6637;339
TOCANTINS;6637;74
ACRE;6645;41
ALAGOAS;6645;143
AMAZONAS;6645;76
AMAPA;6645;14
BAHIA;6645;596
CEARA;6645;1321
DISTRITO FEDERAL;6645;93
ESPIRITO SANTO;6645;316
GOIAS;6645;384
MARANHAO;6645;161
MATO GROSSO;6645;450
MATO GROSSO DO SUL;6645;593
MINAS GERAIS;6645;1344
PARA;6645;229
PARAIBA;6645;205
PARANA;6645;1177
PERNAMBUCO;6645;518
PIAUI;6645;166
RIO DE JANEIRO;6645;336
RIO GRANDE DO NORTE;6645;311
RIO GRANDE DO SUL;6645;776
RONDONIA;6645;202
RORAIMA;6645;134
SANTA CATARINA;6645;1631
SAO PAULO;6645;1662
SERGIPE;6645;213
TOCANTINS;6645;84
ACRE;6653;8
ALAGOAS;6653;9
AMAZONAS;6653;79
AMAPA;6653;2
BAHIA;6653;160
CEARA;6653;440
DISTRITO FEDERAL;6653;21
ESPIRITO SANTO;6653;70
GOIAS;6653;39
MARANHAO;6653;223
MATO GROSSO;6653;985
MATO GROSSO DO SUL;6653;709
MINAS GERAIS;6653;645
PARA;6653;29
PARAIBA;6653;553
PARANA;6653;393
PERNAMBUCO;6653;124
PIAUI;6653;23
RIO DE JANEIRO;6653;40
RIO GRANDE DO NORTE;6653;40
RIO GRANDE DO SUL;6653;285
RONDONIA;6653;31
RORAIMA;6653;26
SANTA CATARINA;6653;1038
SAO PAULO;6653;215
SERGIPE;6653;78
TOCANTINS;6653;6
ACRE;6661;13
ALAGOAS;6661;17
AMAZONAS;6661;12
AMAPA;6661;2
BAHIA;6661;105
CEARA;6661;1142
DISTRITO FEDERAL;6661;15
ESPIRITO SANTO;6661;30
GOIAS;6661;33
MARANHAO;6661;40
MATO GROSSO;6661;114
MATO GROSSO DO SUL;6661;60
MINAS GERAIS;6661;128
PARA;6661;50
PARAIBA;6661;48
PARANA;6661;120
PERNAMBUCO;6661;81
PIAUI;6661;57
RIO DE JANEIRO;6661;40
RIO GRANDE DO NORTE;6661;46
RIO GRANDE DO SUL;6661;81
RONDONIA;6661;67
RORAIMA;6661;10
SANTA CATARINA;6661;173
SAO PAULO;6661;197
SERGIPE;6661;43
TOCANTINS;6661;10
ACRE;6670;32
ALAGOAS;6670;116
AMAZONAS;6670;98
AMAPA;6670;56
BAHIA;6670;797
CEARA;6670;3307
DISTRITO FEDERAL;6670;91
ESPIRITO SANTO;6670;291
GOIAS;6670;289
MARANHAO;6670;137
MATO GROSSO;6670;317
MATO GROSSO DO SUL;6670;339
MINAS GERAIS;6670;1230
PARA;6670;392
PARAIBA;6670;372
PARANA;6670;520
PERNAMBUCO;6670;288
PIAUI;6670;176
RIO DE JANEIRO;6670;445
RIO GRANDE DO NORTE;6670;225
RIO GRANDE DO SUL;6670;532
RONDONIA;6670;226
RORAIMA;6670;41
SANTA CATARINA;6670;1526
SAO PAULO;6670;899
SERGIPE;6670;323
TOCANTINS;6670;63
ACRE;6688;3
ALAGOAS;6688;9
AMAZONAS;6688;13
AMAPA;6688;2
BAHIA;6688;47
CEARA;6688;153
DISTRITO FEDERAL;6688;11
ESPIRITO SANTO;6688;26
GOIAS;6688;42
MARANHAO;6688;19
MATO GROSSO;6688;42
MATO GROSSO DO SUL;6688;46
MINAS GERAIS;6688;85
PARA;6688;28
PARAIBA;6688;19
PARANA;6688;59
PERNAMBUCO;6688;52
PIAUI;6688;24
RIO DE JANEIRO;6688;43
RIO GRANDE DO NORTE;6688;36
RIO GRANDE DO SUL;6688;37
RONDONIA;6688;26
RORAIMA;6688;5
SANTA CATARINA;6688;54
SAO PAULO;6688;138
SERGIPE;6688;15
TOCANTINS;6688;7
ALAGOAS;6696;3
BAHIA;6696;15
CEARA;6696;5
ESPIRITO SANTO;6696;2
GOIAS;6696;2
MATO GROSSO;6696;4
MATO GROSSO DO SUL;6696;4
MINAS GERAIS;6696;25
PARA;6696;1
PARAIBA;6696;1
PARANA;6696;8
PERNAMBUCO;6696;14
PIAUI;6696;1
RIO DE JANEIRO;6696;3
RIO GRANDE DO NORTE;6696;6
RIO GRANDE DO SUL;6696;16
RONDONIA;6696;6
RORAIMA;6696;4
SANTA CATARINA;6696;66
SAO PAULO;6696;22
SERGIPE;6696;5
TOCANTINS;6696;1
ACRE;6700;43
ALAGOAS;6700;88
AMAZONAS;6700;109
AMAPA;6700;38
BAHIA;6700;610
CEARA;6700;292
DISTRITO FEDERAL;6700;67
ESPIRITO SANTO;6700;224
GOIAS;6700;149
MARANHAO;6700;136
MATO GROSSO;6700;564
MATO GROSSO DO SUL;6700;202
MINAS GERAIS;6700;813
PARA;6700;96
PARAIBA;6700;179
PARANA;6700;323
PERNAMBUCO;6700;137
PIAUI;6700;83
RIO DE JANEIRO;6700;178
RIO GRANDE DO NORTE;6700;145
RIO GRANDE DO SUL;6700;482
RONDONIA;6700;224
RORAIMA;6700;21
SANTA CATARINA;6700;1460
SAO PAULO;6700;765
SERGIPE;6700;258
TOCANTINS;6700;34
MATO GROSSO DO SUL;6718;1
SAO PAULO;6718;3
ACRE;6726;61
ALAGOAS;6726;127
AMAZONAS;6726;496
AMAPA;6726;57
BAHIA;6726;735
CEARA;6726;3649
DISTRITO FEDERAL;6726;187
ESPIRITO SANTO;6726;567
GOIAS;6726;510
MARANHAO;6726;200
MATO GROSSO;6726;535
MATO GROSSO DO SUL;6726;907
MINAS GERAIS;6726;2724
PARA;6726;307
PARAIBA;6726;436
PARANA;6726;1324
PERNAMBUCO;6726;531
PIAUI;6726;230
RIO DE JANEIRO;6726;758
RIO GRANDE DO NORTE;6726;469
RIO GRANDE DO SUL;6726;972
RONDONIA;6726;443
RORAIMA;6726;114
SANTA CATARINA;6726;3737
SAO PAULO;6726;2557
SERGIPE;6726;226
TOCANTINS;6726;122
CEARA;6734;1
SAO PAULO;6734;2
AMAZONAS;6742;2
CEARA;6742;38
ESPIRITO SANTO;6742;2
GOIAS;6742;1
MARANHAO;6742;2
MATO GROSSO;6742;1
MATO GROSSO DO SUL;6742;2
MINAS GERAIS;6742;2
PARAIBA;6742;2
PARANA;6742;3
PERNAMBUCO;6742;1
PIAUI;6742;1
RIO DE JANEIRO;6742;4
RIO GRANDE DO NORTE;6742;20
RIO GRANDE DO SUL;6742;2
RONDONIA;6742;2
SANTA CATARINA;6742;6
SAO PAULO;6742;3
ACRE;6750;4
ALAGOAS;6750;6
AMAZONAS;6750;2
BAHIA;6750;37
CEARA;6750;16
DISTRITO FEDERAL;6750;1
ESPIRITO SANTO;6750;15
GOIAS;6750;2
MARANHAO;6750;6
MATO GROSSO;6750;6
MATO GROSSO DO SUL;6750;25
MINAS GERAIS;6750;63
PARA;6750;10
PARAIBA;6750;7
PARANA;6750;78
PERNAMBUCO;6750;16
PIAUI;6750;2
RIO DE JANEIRO;6750;13
RIO GRANDE DO NORTE;6750;18
RIO GRANDE DO SUL;6750;44
RONDONIA;6750;15
SANTA CATARINA;6750;90
SAO PAULO;6750;91
SERGIPE;6750;6
TOCANTINS;6750;1
ACRE;6769;53
ALAGOAS;6769;115
AMAZONAS;6769;191
AMAPA;6769;31
BAHIA;6769;655
CEARA;6769;4632
DISTRITO FEDERAL;6769;551
ESPIRITO SANTO;6769;214
GOIAS;6769;402
MARANHAO;6769;121
MATO GROSSO;6769;1115
MATO GROSSO DO SUL;6769;878
MINAS GERAIS;6769;2231
PARA;6769;289
PARAIBA;6769;224
PARANA;6769;956
PERNAMBUCO;6769;355
PIAUI;6769;177
RIO DE JANEIRO;6769;541
RIO GRANDE DO NORTE;6769;211
RIO GRANDE DO SUL;6769;567
RONDONIA;6769;246
RORAIMA;6769;95
SANTA CATARINA;6769;2282
SAO PAULO;6769;11064
SERGIPE;6769;82
TOCANTINS;6769;69
GOIAS;6777;3
MATO GROSSO;6777;11
MATO GROSSO DO SUL;6777;1
MINAS GERAIS;6777;22
PARANA;6777;6
RIO GRANDE DO SUL;6777;3
RONDONIA;6777;3
SANTA CATARINA;6777;30
SAO PAULO;6777;12
ALAGOAS;6785;4
AMAZONAS;6785;1
BAHIA;6785;9
CEARA;6785;42
DISTRITO FEDERAL;6785;1
ESPIRITO SANTO;6785;6
GOIAS;6785;10
MARANHAO;6785;6
MATO GROSSO;6785;33
MATO GROSSO DO SUL;6785;18
MINAS GERAIS;6785;71
PARA;6785;5
PARAIBA;6785;11
PARANA;6785;9
PERNAMBUCO;6785;16
PIAUI;6785;3
RIO DE JANEIRO;6785;13
RIO GRANDE DO NORTE;6785;3
RIO GRANDE DO SUL;6785;16
RONDONIA;6785;5
RORAIMA;6785;3
SANTA CATARINA;6785;29
SAO PAULO;6785;89
SERGIPE;6785;2
TOCANTINS;6785;3
ALAGOAS;6793;1
AMAZONAS;6793;1
MINAS GERAIS;6793;2
RIO DE JANEIRO;6793;1
RORAIMA;6793;1
SANTA CATARINA;6793;7
SAO PAULO;6793;10
ACRE;6807;1
BAHIA;6807;5
ESPIRITO SANTO;6807;1
GOIAS;6807;2
MARANHAO;6807;1
MATO GROSSO;6807;2
MINAS GERAIS;6807;4
PARA;6807;2
PARANA;6807;13
PERNAMBUCO;6807;1
RIO DE JANEIRO;6807;3
RIO GRANDE DO SUL;6807;3
RONDONIA;6807;2
SANTA CATARINA;6807;12
SAO PAULO;6807;12
TOCANTINS;6807;1
BAHIA;6815;1
CEARA;6815;1
MATO GROSSO;6815;3
MINAS GERAIS;6815;2
SAO PAULO;6815;11
ACRE;6823;7
ALAGOAS;6823;10
AMAZONAS;6823;8
BAHIA;6823;75
CEARA;6823;128
DISTRITO FEDERAL;6823;6
ESPIRITO SANTO;6823;16
GOIAS;6823;63
MARANHAO;6823;7
MATO GROSSO;6823;78
MATO GROSSO DO SUL;6823;102
MINAS GERAIS;6823;114
PARA;6823;26
PARAIBA;6823;10
PARANA;6823;162
PERNAMBUCO;6823;22
PIAUI;6823;8
RIO DE JANEIRO;6823;12
RIO GRANDE DO NORTE;6823;16
RIO GRANDE DO SUL;6823;112
RONDONIA;6823;26
RORAIMA;6823;2
SANTA CATARINA;6823;201
SAO PAULO;6823;204
SERGIPE;6823;8
TOCANTINS;6823;13
ACRE;6831;5
ALAGOAS;6831;17
AMAZONAS;6831;1
BAHIA;6831;57
CEARA;6831;489
DISTRITO FEDERAL;6831;15
ESPIRITO SANTO;6831;27
GOIAS;6831;113
MARANHAO;6831;20
MATO GROSSO;6831;194
MATO GROSSO DO SUL;6831;103
MINAS GERAIS;6831;170
PARA;6831;24
PARAIBA;6831;37
PARANA;6831;589
PERNAMBUCO;6831;85
PIAUI;6831;42
RIO DE JANEIRO;6831;25
RIO GRANDE DO NORTE;6831;68
RIO GRANDE DO SUL;6831;153
RONDONIA;6831;18
RORAIMA;6831;1
SANTA CATARINA;6831;316
SAO PAULO;6831;2093
SERGIPE;6831;15
TOCANTINS;6831;14
ACRE;6840;1
ALAGOAS;6840;1
AMAZONAS;6840;6
BAHIA;6840;42
CEARA;6840;57
DISTRITO FEDERAL;6840;8
ESPIRITO SANTO;6840;16
GOIAS;6840;62
MARANHAO;6840;9
MATO GROSSO;6840;128
MATO GROSSO DO SUL;6840;65
MINAS GERAIS;6840;86
PARA;6840;20
PARAIBA;6840;10
PARANA;6840;147
PERNAMBUCO;6840;20
PIAUI;6840;11
RIO DE JANEIRO;6840;7
RIO GRANDE DO NORTE;6840;15
RIO GRANDE DO SUL;6840;90
RONDONIA;6840;27
RORAIMA;6840;6
SANTA CATARINA;6840;103
SAO PAULO;6840;171
SERGIPE;6840;22
TOCANTINS;6840;13
ACRE;6858;23
ALAGOAS;6858;56
AMAZONAS;6858;288
AMAPA;6858;22
BAHIA;6858;450
CEARA;6858;2645
DISTRITO FEDERAL;6858;54
ESPIRITO SANTO;6858;56
GOIAS;6858;88
MARANHAO;6858;383
MATO GROSSO;6858;306
MATO GROSSO DO SUL;6858;117
MINAS GERAIS;6858;315
PARA;6858;189
PARAIBA;6858;335
PARANA;6858;105
PERNAMBUCO;6858;198
PIAUI;6858;271
RIO DE JANEIRO;6858;214
RIO GRANDE DO NORTE;6858;108
RIO GRANDE DO SUL;6858;115
RONDONIA;6858;63
RORAIMA;6858;63
SANTA CATARINA;6858;329
SAO PAULO;6858;465
SERGIPE;6858;71
TOCANTINS;6858;19
ACRE;6866;5
ALAGOAS;6866;4
AMAZONAS;6866;10
AMAPA;6866;9
BAHIA;6866;331
CEARA;6866;106
DISTRITO FEDERAL;6866;8
ESPIRITO SANTO;6866;9
GOIAS;6866;10
MARANHAO;6866;14
MATO GROSSO;6866;26
MATO GROSSO DO SUL;6866;19
MINAS GERAIS;6866;98
PARA;6866;29
PARAIBA;6866;21
PARANA;6866;26
PERNAMBUCO;6866;34
PIAUI;6866;8
RIO DE JANEIRO;6866;11
RIO GRANDE DO NORTE;6866;29
RIO GRANDE DO SUL;6866;18
RONDONIA;6866;6
RORAIMA;6866;1
SANTA CATARINA;6866;446
SAO PAULO;6866;223
SERGIPE;6866;7
CEARA;6874;1
RIO GRANDE DO SUL;6874;1
SAO PAULO;6874;3
ACRE;6882;1
AMAZONAS;6882;1
BAHIA;6882;1
GOIAS;6882;1
MATO GROSSO;6882;1
MINAS GERAIS;6882;2
PARANA;6882;1
PERNAMBUCO;6882;1
SANTA CATARINA;6882;1
SAO PAULO;6882;1
PARANA;6890;1
RIO GRANDE DO NORTE;6890;2
SANTA CATARINA;6890;1
SAO PAULO;6890;1
ALAGOAS;6904;2
AMAZONAS;6904;1
BAHIA;6904;8
CEARA;6904;6
DISTRITO FEDERAL;6904;1
ESPIRITO SANTO;6904;5
GOIAS;6904;5
MATO GROSSO;6904;4
MATO GROSSO DO SUL;6904;3
MINAS GERAIS;6904;8
PARA;6904;4
PARAIBA;6904;5
PARANA;6904;12
PERNAMBUCO;6904;8
PIAUI;6904;5
RIO DE JANEIRO;6904;2
RIO GRANDE DO NORTE;6904;5
RIO GRANDE DO SUL;6904;6
RONDONIA;6904;1
RORAIMA;6904;1
SANTA CATARINA;6904;2
SAO PAULO;6904;16
SERGIPE;6904;1
TOCANTINS;6904;3
ACRE;6912;29
ALAGOAS;6912;33
AMAZONAS;6912;128
AMAPA;6912;17
BAHIA;6912;346
CEARA;6912;1640
DISTRITO FEDERAL;6912;56
ESPIRITO SANTO;6912;79
GOIAS;6912;125
MARANHAO;6912;1149
MATO GROSSO;6912;784
MATO GROSSO DO SUL;6912;1230
MINAS GERAIS;6912;838
PARA;6912;87
PARAIBA;6912;306
PARANA;6912;216
PERNAMBUCO;6912;167
PIAUI;6912;102
RIO DE JANEIRO;6912;104
RIO GRANDE DO NORTE;6912;108
RIO GRANDE DO SUL;6912;239
RONDONIA;6912;73
RORAIMA;6912;57
SANTA CATARINA;6912;1775
SAO PAULO;6912;552
SERGIPE;6912;76
TOCANTINS;6912;42
ALAGOAS;6920;5
AMAZONAS;6920;2
BAHIA;6920;728
CEARA;6920;14949
DISTRITO FEDERAL;6920;15
ESPIRITO SANTO;6920;25
GOIAS;6920;32
MARANHAO;6920;4347
MATO GROSSO;6920;14
MATO GROSSO DO SUL;6920;27170
MINAS GERAIS;6920;7658
PARA;6920;3
PARAIBA;6920;3
PARANA;6920;4384
PERNAMBUCO;6920;26
PIAUI;6920;8
RIO DE JANEIRO;6920;27
RIO GRANDE DO NORTE;6920;5
RIO GRANDE DO SUL;6920;6241
RONDONIA;6920;2
SANTA CATARINA;6920;18491
SAO PAULO;6920;140
SERGIPE;6920;1165
TOCANTINS;6920;5
MATO GROSSO DO SUL;6939;61
MINAS GERAIS;6939;4
PIAUI;6939;1
RIO GRANDE DO SUL;6939;2
SANTA CATARINA;6939;5
SAO PAULO;6939;1
ACRE;6947;5
ALAGOAS;6947;9
AMAZONAS;6947;13
AMAPA;6947;2
BAHIA;6947;49
CEARA;6947;119
DISTRITO FEDERAL;6947;8
ESPIRITO SANTO;6947;26
GOIAS;6947;41
MARANHAO;6947;12
MATO GROSSO;6947;27
MATO GROSSO DO SUL;6947;43
MINAS GERAIS;6947;208
PARA;6947;24
PARAIBA;6947;34
PARANA;6947;83
PERNAMBUCO;6947;58
PIAUI;6947;15
RIO DE JANEIRO;6947;64
RIO GRANDE DO NORTE;6947;31
RIO GRANDE DO SUL;6947;72
RONDONIA;6947;20
RORAIMA;6947;28
SANTA CATARINA;6947;151
SAO PAULO;6947;492
SERGIPE;6947;14
TOCANTINS;6947;6
ALAGOAS;6955;1
AMAZONAS;6955;2
BAHIA;6955;4
CEARA;6955;19
ESPIRITO SANTO;6955;1
GOIAS;6955;2
MARANHAO;6955;1
MATO GROSSO;6955;1
MATO GROSSO DO SUL;6955;2
MINAS GERAIS;6955;5
PARA;6955;1
PARAIBA;6955;1
PARANA;6955;2
PIAUI;6955;1
RIO DE JANEIRO;6955;4
RIO GRANDE DO NORTE;6955;1
RIO GRANDE DO SUL;6955;2
SANTA CATARINA;6955;8
SAO PAULO;6955;17
SERGIPE;6955;1
ACRE;6963;1
ALAGOAS;6963;2
AMAZONAS;6963;4
BAHIA;6963;24
CEARA;6963;28
DISTRITO FEDERAL;6963;4
ESPIRITO SANTO;6963;20
GOIAS;6963;17
MARANHAO;6963;4
MATO GROSSO;6963;28
MATO GROSSO DO SUL;6963;35
MINAS GERAIS;6963;57
PARA;6963;20
PARAIBA;6963;8
PARANA;6963;68
PERNAMBUCO;6963;16
PIAUI;6963;5
RIO DE JANEIRO;6963;16
RIO GRANDE DO NORTE;6963;27
RIO GRANDE DO SUL;6963;50
RONDONIA;6963;11
RORAIMA;6963;5
SANTA CATARINA;6963;59
SAO PAULO;6963;77
SERGIPE;6963;5
TOCANTINS;6963;3
ACRE;6971;2
ALAGOAS;6971;3
AMAZONAS;6971;1
BAHIA;6971;10
CEARA;6971;19
DISTRITO FEDERAL;6971;3
ESPIRITO SANTO;6971;1
GOIAS;6971;4
MARANHAO;6971;24
MATO GROSSO;6971;20
MATO GROSSO DO SUL;6971;21
MINAS GERAIS;6971;8
PARA;6971;5
PARAIBA;6971;10
PARANA;6971;8
PERNAMBUCO;6971;14
PIAUI;6971;7
RIO DE JANEIRO;6971;5
RIO GRANDE DO NORTE;6971;2
RIO GRANDE DO SUL;6971;11
RONDONIA;6971;2
RORAIMA;6971;3
SANTA CATARINA;6971;17
SAO PAULO;6971;7
SERGIPE;6971;9
ALAGOAS;6980;2
AMAZONAS;6980;6
BAHIA;6980;28
CEARA;6980;29
DISTRITO FEDERAL;6980;4
ESPIRITO SANTO;6980;4
GOIAS;6980;24
MARANHAO;6980;6
MATO GROSSO;6980;32
MATO GROSSO DO SUL;6980;12
MINAS GERAIS;6980;37
PARA;6980;4
PARAIBA;6980;6
PARANA;6980;71
PERNAMBUCO;6980;11
PIAUI;6980;3
RIO DE JANEIRO;6980;4
RIO GRANDE DO NORTE;6980;2
RIO GRANDE DO SUL;6980;31
RONDONIA;6980;5
RORAIMA;6980;1
SANTA CATARINA;6980;71
SAO PAULO;6980;180
SERGIPE;6980;1
TOCANTINS;6980;6
MATO GROSSO;7005;1
PARAIBA;7005;1
PARANA;7005;2
CEARA;7013;2
MATO GROSSO;7013;3
PARAIBA;7013;1
PERNAMBUCO;7013;1
ACRE;7030;10
ALAGOAS;7030;232
AMAZONAS;7030;2203
AMAPA;7030;6
BAHIA;7030;958
CEARA;7030;23259
DISTRITO FEDERAL;7030;26
ESPIRITO SANTO;7030;40
GOIAS;7030;47
MARANHAO;7030;3819
MATO GROSSO;7030;464
MATO GROSSO DO SUL;7030;137
MINAS GERAIS;7030;351
PARA;7030;497
PARAIBA;7030;9452
PARANA;7030;135
PERNAMBUCO;7030;896
PIAUI;7030;1534
RIO DE JANEIRO;7030;268
RIO GRANDE DO NORTE;7030;371
RIO GRANDE DO SUL;7030;99
RONDONIA;7030;11
RORAIMA;7030;30
SANTA CATARINA;7030;226
SAO PAULO;7030;1487
SERGIPE;7030;524
TOCANTINS;7030;15
ACRE;7048;4
ALAGOAS;7048;136
AMAZONAS;7048;1740
AMAPA;7048;2
BAHIA;7048;833
CEARA;7048;13748
DISTRITO FEDERAL;7048;21
ESPIRITO SANTO;7048;21
GOIAS;7048;24
MARANHAO;7048;3815
MATO GROSSO;7048;201
MATO GROSSO DO SUL;7048;37
MINAS GERAIS;7048;217
PARA;7048;285
PARAIBA;7048;1600
PARANA;7048;83
PERNAMBUCO;7048;422
PIAUI;7048;1988
RIO DE JANEIRO;7048;188
RIO GRANDE DO NORTE;7048;139
RIO GRANDE DO SUL;7048;35
RONDONIA;7048;9
RORAIMA;7048;70
SANTA CATARINA;7048;134
SAO PAULO;7048;901
SERGIPE;7048;226
TOCANTINS;7048;6
AMAZONAS;7056;14
BAHIA;7056;47
CEARA;7056;77
DISTRITO FEDERAL;7056;2
ESPIRITO SANTO;7056;4
GOIAS;7056;6
MARANHAO;7056;14
MATO GROSSO;7056;77
MATO GROSSO DO SUL;7056;44
MINAS GERAIS;7056;350
PARAIBA;7056;19
PARANA;7056;192
PERNAMBUCO;7056;6
PIAUI;7056;4
RIO DE JANEIRO;7056;2
RIO GRANDE DO NORTE;7056;3
RIO GRANDE DO SUL;7056;50
RONDONIA;7056;4
RORAIMA;7056;8
SANTA CATARINA;7056;269
SAO PAULO;7056;1175
SERGIPE;7056;8
ALAGOAS;7064;4
AMAZONAS;7064;59
AMAPA;7064;4
BAHIA;7064;91
CEARA;7064;245
DISTRITO FEDERAL;7064;3
ESPIRITO SANTO;7064;11
GOIAS;7064;34
MARANHAO;7064;15
MATO GROSSO;7064;71
MATO GROSSO DO SUL;7064;37
MINAS GERAIS;7064;98
PARA;7064;7
PARAIBA;7064;68
PARANA;7064;40
PERNAMBUCO;7064;33
PIAUI;7064;32
RIO DE JANEIRO;7064;34
RIO GRANDE DO NORTE;7064;21
RIO GRANDE DO SUL;7064;33
RONDONIA;7064;11
RORAIMA;7064;2
SANTA CATARINA;7064;102
SAO PAULO;7064;814
SERGIPE;7064;10
TOCANTINS;7064;1
ACRE;7072;1
ALAGOAS;7072;5
AMAZONAS;7072;34
AMAPA;7072;2
BAHIA;7072;39
CEARA;7072;380
GOIAS;7072;1
MARANHAO;7072;152
MATO GROSSO;7072;70
MATO GROSSO DO SUL;7072;11
MINAS GERAIS;7072;21
PARA;7072;22
PARAIBA;7072;105
PARANA;7072;24
PERNAMBUCO;7072;28
PIAUI;7072;90
RIO DE JANEIRO;7072;4
RIO GRANDE DO NORTE;7072;15
RIO GRANDE DO SUL;7072;3
RONDONIA;7072;25
RORAIMA;7072;4
SANTA CATARINA;7072;10
SAO PAULO;7072;78
SERGIPE;7072;7
TOCANTINS;7072;6
ALAGOAS;7080;1
AMAZONAS;7080;1
BAHIA;7080;1
CEARA;7080;3
GOIAS;7080;1
MARANHAO;7080;5
MATO GROSSO;7080;1
MINAS GERAIS;7080;1
PIAUI;7080;1
RONDONIA;7080;2
SAO PAULO;7080;6
TOCANTINS;7080;2
AMAZONAS;7099;4
BAHIA;7099;13
CEARA;7099;54
DISTRITO FEDERAL;7099;3
ESPIRITO SANTO;7099;1
GOIAS;7099;12
MARANHAO;7099;9
MATO GROSSO;7099;12
MATO GROSSO DO SUL;7099;6
MINAS GERAIS;7099;65
PARA;7099;2
PARAIBA;7099;7
PARANA;7099;23
PERNAMBUCO;7099;8
PIAUI;7099;7
RIO DE JANEIRO;7099;10
RIO GRANDE DO NORTE;7099;3
RIO GRANDE DO SUL;7099;15
RONDONIA;7099;4
RORAIMA;7099;3
SANTA CATARINA;7099;82
SAO PAULO;7099;391
ALAGOAS;7102;1
AMAPA;7102;2
BAHIA;7102;6
CEARA;7102;30
ESPIRITO SANTO;7102;1
GOIAS;7102;7
MARANHAO;7102;3
MATO GROSSO;7102;5
MATO GROSSO DO SUL;7102;10
MINAS GERAIS;7102;33
PARA;7102;1
PARAIBA;7102;4
PARANA;7102;4
PERNAMBUCO;7102;3
PIAUI;7102;4
RIO DE JANEIRO;7102;2
RIO GRANDE DO SUL;7102;4
RONDONIA;7102;2
SANTA CATARINA;7102;21
SAO PAULO;7102;34
SERGIPE;7102;2
TOCANTINS;7102;1
BAHIA;7110;1
CEARA;7110;6
SAO PAULO;7110;1
PARAIBA;7129;4
SAO PAULO;7129;1
BAHIA;7137;1
CEARA;7137;2
PARAIBA;7137;1
PIAUI;7137;2
SANTA CATARINA;7137;1
SAO PAULO;7145;3
ALAGOAS;7153;1
BAHIA;7153;187
CEARA;7153;1
MARANHAO;7153;1
MATO GROSSO;7153;1
MINAS GERAIS;7153;10
PARAIBA;7153;1
PERNAMBUCO;7153;3
RIO GRANDE DO SUL;7153;1
SANTA CATARINA;7153;2
SAO PAULO;7153;9
SERGIPE;7153;2
PARA;7161;1
SAO PAULO;7161;5
BAHIA;7170;13
PARANA;7170;2
SAO PAULO;7170;2
BAHIA;7188;3
RONDONIA;7188;1
SANTA CATARINA;7188;1
SAO PAULO;7188;1
BAHIA;7196;6
MARANHAO;7196;1
SANTA CATARINA;7196;1
SAO PAULO;7196;4
PARANA;7200;2
ACRE;7218;2
ALAGOAS;7218;2
AMAZONAS;7218;17
BAHIA;7218;47
CEARA;7218;152
DISTRITO FEDERAL;7218;4
ESPIRITO SANTO;7218;1
GOIAS;7218;14
MARANHAO;7218;7
MATO GROSSO;7218;11
MATO GROSSO DO SUL;7218;5
MINAS GERAIS;7218;20
PARA;7218;11
PARAIBA;7218;28
PARANA;7218;9
PERNAMBUCO;7218;26
PIAUI;7218;4
RIO DE JANEIRO;7218;14
RIO GRANDE DO NORTE;7218;11
RIO GRANDE DO SUL;7218;3
RONDONIA;7218;4
RORAIMA;7218;3
SANTA CATARINA;7218;11
SAO PAULO;7218;24
SERGIPE;7218;2
TOCANTINS;7218;1
CEARA;7226;5
DISTRITO FEDERAL;7226;1
ESPIRITO SANTO;7226;1
MATO GROSSO;7226;1
MATO GROSSO DO SUL;7226;1
MINAS GERAIS;7226;1
PARANA;7226;1
RIO DE JANEIRO;7226;1
RIO GRANDE DO SUL;7226;1
SANTA CATARINA;7226;2
SAO PAULO;7226;4
ACRE;7234;1
ALAGOAS;7234;4
AMAZONAS;7234;481
AMAPA;7234;1
BAHIA;7234;151
CEARA;7234;145
DISTRITO FEDERAL;7234;101
ESPIRITO SANTO;7234;17
GOIAS;7234;27
MARANHAO;7234;17
MATO GROSSO;7234;262
MATO GROSSO DO SUL;7234;64
MINAS GERAIS;7234;435
PARA;7234;14
PARAIBA;7234;25
PARANA;7234;267
PERNAMBUCO;7234;19
PIAUI;7234;17
RIO DE JANEIRO;7234;47
RIO GRANDE DO NORTE;7234;11
RIO GRANDE DO SUL;7234;111
RONDONIA;7234;4
RORAIMA;7234;6
SANTA CATARINA;7234;566
SAO PAULO;7234;3202
SERGIPE;7234;4
TOCANTINS;7234;2
ACRE;7242;35
ALAGOAS;7242;409
AMAZONAS;7242;135
AMAPA;7242;128
BAHIA;7242;3106
CEARA;7242;4103
DISTRITO FEDERAL;7242;1308
ESPIRITO SANTO;7242;1050
GOIAS;7242;2036
MARANHAO;7242;911
MATO GROSSO;7242;5557
MATO GROSSO DO SUL;7242;1111
MINAS GERAIS;7242;7126
PARA;7242;809
PARAIBA;7242;1652
PARANA;7242;3940
PERNAMBUCO;7242;2579
