UF;Cod_Infração;Quantidade
RIO DE JANEIRO;6513;1
RONDONIA;6513;1
SANTA CATARINA;6513;1
SAO PAULO;6513;3
GOIAS;6521;2
MINAS GERAIS;6521;2
PARANA;6521;1
RIO DE JANEIRO;6521;1
RONDONIA;6521;1
SANTA CATARINA;6521;1
SAO PAULO;6521;15
ACRE;6530;1
ALAGOAS;6530;6
AMAZONAS;6530;7
AMAPA;6530;1
BAHIA;6530;91
CEARA;6530;17
DISTRITO FEDERAL;6530;94
ESPIRITO SANTO;6530;65
GOIAS;6530;101
MARANHAO;6530;2
MATO GROSSO;6530;22
MATO GROSSO DO SUL;6530;35
MINAS GERAIS;6530;1872
PARA;6530;11
PARAIBA;6530;4
PARANA;6530;3043
PERNAMBUCO;6530;4
PIAUI;6530;1
RIO DE JANEIRO;6530;69
RIO GRANDE DO NORTE;6530;7
RIO GRANDE DO SUL;6530;233
RONDONIA;6530;19
RORAIMA;6530;5
SANTA CATARINA;6530;1842
SAO PAULO;6530;2906
SERGIPE;6530;8
TOCANTINS;6530;19
ALAGOAS;6548;2
AMAZONAS;6548;3
BAHIA;6548;5
CEARA;6548;2
DISTRITO FEDERAL;6548;2
ESPIRITO SANTO;6548;2
GOIAS;6548;4
MATO GROSSO;6548;2
MINAS GERAIS;6548;30
PARAIBA;6548;1
PARANA;6548;16
PERNAMBUCO;6548;1
RIO DE JANEIRO;6548;8
RIO GRANDE DO SUL;6548;9
RONDONIA;6548;1
SANTA CATARINA;6548;357
SAO PAULO;6548;36
SERGIPE;6548;1
ACRE;6556;4
ALAGOAS;6556;49
AMAZONAS;6556;147
AMAPA;6556;4
BAHIA;6556;169
CEARA;6556;138
DISTRITO FEDERAL;6556;33
ESPIRITO SANTO;6556;232
GOIAS;6556;149
MARANHAO;6556;44
MATO GROSSO;6556;173
MATO GROSSO DO SUL;6556;45
MINAS GERAIS;6556;1053
PARA;6556;82
PARAIBA;6556;77
PARANA;6556;291
PERNAMBUCO;6556;96
PIAUI;6556;40
RIO DE JANEIRO;6556;138
RIO GRANDE DO NORTE;6556;60
RIO GRANDE DO SUL;6556;63
RONDONIA;6556;69
RORAIMA;6556;25
SANTA CATARINA;6556;747
SAO PAULO;6556;210
SERGIPE;6556;49
TOCANTINS;6556;23
ACRE;6564;83
ALAGOAS;6564;85
AMAZONAS;6564;92
AMAPA;6564;28
BAHIA;6564;608
CEARA;6564;240
DISTRITO FEDERAL;6564;22
ESPIRITO SANTO;6564;90
GOIAS;6564;87
MARANHAO;6564;275
MATO GROSSO;6564;79
MATO GROSSO DO SUL;6564;46
MINAS GERAIS;6564;402
PARA;6564;182
PARAIBA;6564;248
PARANA;6564;244
PERNAMBUCO;6564;434
PIAUI;6564;390
RIO DE JANEIRO;6564;166
RIO GRANDE DO NORTE;6564;198
RIO GRANDE DO SUL;6564;82
RONDONIA;6564;94
RORAIMA;6564;12
SANTA CATARINA;6564;298
SAO PAULO;6564;497
SERGIPE;6564;119
TOCANTINS;6564;36
ALAGOAS;6572;6
AMAZONAS;6572;1
BAHIA;6572;21
CEARA;6572;13
DISTRITO FEDERAL;6572;4
ESPIRITO SANTO;6572;18
GOIAS;6572;11
MARANHAO;6572;2
MATO GROSSO;6572;8
MATO GROSSO DO SUL;6572;3
MINAS GERAIS;6572;64
PARA;6572;7
PARANA;6572;23
PERNAMBUCO;6572;4
PIAUI;6572;2
RIO DE JANEIRO;6572;97
RIO GRANDE DO NORTE;6572;6
RIO GRANDE DO SUL;6572;17
SANTA CATARINA;6572;42
SAO PAULO;6572;141
SERGIPE;6572;2
TOCANTINS;6572;4
ACRE;6580;22
ALAGOAS;6580;76
AMAZONAS;6580;91
AMAPA;6580;16
BAHIA;6580;535
CEARA;6580;154
DISTRITO FEDERAL;6580;103
ESPIRITO SANTO;6580;180
GOIAS;6580;262
MARANHAO;6580;176
MATO GROSSO;6580;503
MATO GROSSO DO SUL;6580;182
MINAS GERAIS;6580;759
PARA;6580;390
PARAIBA;6580;123
PARANA;6580;515
PERNAMBUCO;6580;144
PIAUI;6580;337
RIO DE JANEIRO;6580;718
RIO GRANDE DO NORTE;6580;129
RIO GRANDE DO SUL;6580;135
RONDONIA;6580;184
RORAIMA;6580;23
SANTA CATARINA;6580;538
SAO PAULO;6580;992
SERGIPE;6580;65
TOCANTINS;6580;76
ACRE;6599;493
ALAGOAS;6599;927
AMAZONAS;6599;1783
AMAPA;6599;343
BAHIA;6599;6060
CEARA;6599;5561
DISTRITO FEDERAL;6599;2986
ESPIRITO SANTO;6599;4092
GOIAS;6599;4954
MARANHAO;6599;1752
MATO GROSSO;6599;2853
MATO GROSSO DO SUL;6599;2022
MINAS GERAIS;6599;13891
PARA;6599;1387
PARAIBA;6599;3787
PARANA;6599;10886
PERNAMBUCO;6599;3250
PIAUI;6599;3366
RIO DE JANEIRO;6599;7232
RIO GRANDE DO NORTE;6599;2401
RIO GRANDE DO SUL;6599;3767
RONDONIA;6599;1986
RORAIMA;6599;792
SANTA CATARINA;6599;17682
SAO PAULO;6599;11100
SERGIPE;6599;1354
TOCANTINS;6599;709
ACRE;6602;29
ALAGOAS;6602;132
AMAZONAS;6602;118
AMAPA;6602;37
BAHIA;6602;1229
CEARA;6602;518
DISTRITO FEDERAL;6602;378
ESPIRITO SANTO;6602;1086
GOIAS;6602;1080
MARANHAO;6602;193
MATO GROSSO;6602;936
MATO GROSSO DO SUL;6602;897
MINAS GERAIS;6602;2972
PARA;6602;294
PARAIBA;6602;447
PARANA;6602;3194
PERNAMBUCO;6602;627
PIAUI;6602;290
RIO DE JANEIRO;6602;2003
RIO GRANDE DO NORTE;6602;392
RIO GRANDE DO SUL;6602;808
RONDONIA;6602;455
RORAIMA;6602;71
SANTA CATARINA;6602;3318
SAO PAULO;6602;4930
SERGIPE;6602;147
TOCANTINS;6602;116
ACRE;6610;25
ALAGOAS;6610;130
AMAZONAS;6610;57
AMAPA;6610;9
BAHIA;6610;513
CEARA;6610;465
DISTRITO FEDERAL;6610;147
ESPIRITO SANTO;6610;562
GOIAS;6610;432
MARANHAO;6610;38
MATO GROSSO;6610;228
MATO GROSSO DO SUL;6610;338
MINAS GERAIS;6610;1726
PARA;6610;79
PARAIBA;6610;165
PARANA;6610;1424
PERNAMBUCO;6610;319
PIAUI;6610;79
RIO DE JANEIRO;6610;473
RIO GRANDE DO NORTE;6610;311
RIO GRANDE DO SUL;6610;806
RONDONIA;6610;160
RORAIMA;6610;21
SANTA CATARINA;6610;2739
SAO PAULO;6610;1164
SERGIPE;6610;188
TOCANTINS;6610;29
ALAGOAS;6629;2
BAHIA;6629;3
CEARA;6629;4
ESPIRITO SANTO;6629;47
GOIAS;6629;5
MATO GROSSO;6629;3
MINAS GERAIS;6629;19
PARA;6629;8
PARAIBA;6629;4
PARANA;6629;21
PERNAMBUCO;6629;36
RIO DE JANEIRO;6629;119
RIO GRANDE DO NORTE;6629;26
RIO GRANDE DO SUL;6629;9
RONDONIA;6629;1
SANTA CATARINA;6629;79
SAO PAULO;6629;24
SERGIPE;6629;1
ACRE;6637;171
ALAGOAS;6637;971
AMAZONAS;6637;654
AMAPA;6637;141
BAHIA;6637;2634
CEARA;6637;2045
DISTRITO FEDERAL;6637;724
ESPIRITO SANTO;6637;2040
GOIAS;6637;2451
MARANHAO;6637;763
MATO GROSSO;6637;2520
MATO GROSSO DO SUL;6637;1517
MINAS GERAIS;6637;8849
PARA;6637;1190
PARAIBA;6637;1646
PARANA;6637;5202
PERNAMBUCO;6637;2473
PIAUI;6637;1172
RIO DE JANEIRO;6637;3164
RIO GRANDE DO NORTE;6637;1358
RIO GRANDE DO SUL;6637;2257
RONDONIA;6637;1341
RORAIMA;6637;365
SANTA CATARINA;6637;6986
SAO PAULO;6637;6815
SERGIPE;6637;786
TOCANTINS;6637;303
ACRE;6645;140
ALAGOAS;6645;474
AMAZONAS;6645;194
AMAPA;6645;26
BAHIA;6645;2124
CEARA;6645;1538
DISTRITO FEDERAL;6645;343
ESPIRITO SANTO;6645;1610
GOIAS;6645;1613
MARANHAO;6645;303
MATO GROSSO;6645;2172
MATO GROSSO DO SUL;6645;1017
MINAS GERAIS;6645;6168
PARA;6645;751
PARAIBA;6645;789
PARANA;6645;3777
PERNAMBUCO;6645;1538
PIAUI;6645;386
RIO DE JANEIRO;6645;1588
RIO GRANDE DO NORTE;6645;980
RIO GRANDE DO SUL;6645;2152
RONDONIA;6645;947
RORAIMA;6645;171
SANTA CATARINA;6645;4409
SAO PAULO;6645;5733
SERGIPE;6645;650
TOCANTINS;6645;253
ACRE;6653;17
ALAGOAS;6653;65
AMAZONAS;6653;146
AMAPA;6653;7
BAHIA;6653;281
CEARA;6653;274
DISTRITO FEDERAL;6653;148
ESPIRITO SANTO;6653;317
GOIAS;6653;235
MARANHAO;6653;30
MATO GROSSO;6653;201
MATO GROSSO DO SUL;6653;154
MINAS GERAIS;6653;1058
PARA;6653;73
PARAIBA;6653;215
PARANA;6653;1772
PERNAMBUCO;6653;181
PIAUI;6653;103
RIO DE JANEIRO;6653;258
RIO GRANDE DO NORTE;6653;234
RIO GRANDE DO SUL;6653;603
RONDONIA;6653;152
RORAIMA;6653;14
SANTA CATARINA;6653;2586
SAO PAULO;6653;773
SERGIPE;6653;70
TOCANTINS;6653;67
ACRE;6661;23
ALAGOAS;6661;81
AMAZONAS;6661;24
AMAPA;6661;7
BAHIA;6661;662
CEARA;6661;256
DISTRITO FEDERAL;6661;63
ESPIRITO SANTO;6661;195
GOIAS;6661;208
MARANHAO;6661;45
MATO GROSSO;6661;338
MATO GROSSO DO SUL;6661;198
MINAS GERAIS;6661;1068
PARA;6661;102
PARAIBA;6661;106
PARANA;6661;476
PERNAMBUCO;6661;223
PIAUI;6661;56
RIO DE JANEIRO;6661;198
RIO GRANDE DO NORTE;6661;130
RIO GRANDE DO SUL;6661;358
RONDONIA;6661;237
RORAIMA;6661;21
SANTA CATARINA;6661;668
SAO PAULO;6661;875
SERGIPE;6661;152
TOCANTINS;6661;19
ACRE;6670;321
ALAGOAS;6670;944
AMAZONAS;6670;259
AMAPA;6670;271
BAHIA;6670;3363
CEARA;6670;2192
DISTRITO FEDERAL;6670;534
ESPIRITO SANTO;6670;2380
GOIAS;6670;2110
MARANHAO;6670;415
MATO GROSSO;6670;1959
MATO GROSSO DO SUL;6670;1189
MINAS GERAIS;6670;7791
PARA;6670;1179
PARAIBA;6670;1080
PARANA;6670;3926
PERNAMBUCO;6670;1259
PIAUI;6670;488
RIO DE JANEIRO;6670;2497
RIO GRANDE DO NORTE;6670;1500
RIO GRANDE DO SUL;6670;3208
RONDONIA;6670;1938
RORAIMA;6670;59
SANTA CATARINA;6670;5885
SAO PAULO;6670;5919
SERGIPE;6670;1433
TOCANTINS;6670;301
ACRE;6688;28
ALAGOAS;6688;35
AMAZONAS;6688;21
AMAPA;6688;1
BAHIA;6688;171
CEARA;6688;133
DISTRITO FEDERAL;6688;25
ESPIRITO SANTO;6688;141
GOIAS;6688;160
MARANHAO;6688;58
MATO GROSSO;6688;153
MATO GROSSO DO SUL;6688;75
MINAS GERAIS;6688;552
PARA;6688;142
PARAIBA;6688;80
PARANA;6688;274
PERNAMBUCO;6688;203
PIAUI;6688;54
RIO DE JANEIRO;6688;217
RIO GRANDE DO NORTE;6688;131
RIO GRANDE DO SUL;6688;169
RONDONIA;6688;111
RORAIMA;6688;8
SANTA CATARINA;6688;254
SAO PAULO;6688;611
SERGIPE;6688;60
TOCANTINS;6688;27
ACRE;6696;2
ALAGOAS;6696;25
AMAPA;6696;2
BAHIA;6696;196
CEARA;6696;21
DISTRITO FEDERAL;6696;2
ESPIRITO SANTO;6696;13
GOIAS;6696;23
MARANHAO;6696;5
MATO GROSSO;6696;15
MATO GROSSO DO SUL;6696;18
MINAS GERAIS;6696;76
PARA;6696;9
PARAIBA;6696;6
PARANA;6696;40
PERNAMBUCO;6696;74
PIAUI;6696;6
RIO DE JANEIRO;6696;20
RIO GRANDE DO NORTE;6696;14
RIO GRANDE DO SUL;6696;48
RONDONIA;6696;15
RORAIMA;6696;3
SANTA CATARINA;6696;212
SAO PAULO;6696;61
SERGIPE;6696;14
TOCANTINS;6696;1
ACRE;6700;339
ALAGOAS;6700;397
AMAZONAS;6700;173
AMAPA;6700;168
BAHIA;6700;2446
CEARA;6700;621
DISTRITO FEDERAL;6700;253
ESPIRITO SANTO;6700;1609
GOIAS;6700;626
MARANHAO;6700;208
MATO GROSSO;6700;1420
MATO GROSSO DO SUL;6700;773
MINAS GERAIS;6700;4370
PARA;6700;336
PARAIBA;6700;494
PARANA;6700;1686
PERNAMBUCO;6700;535
PIAUI;6700;202
RIO DE JANEIRO;6700;888
RIO GRANDE DO NORTE;6700;763
RIO GRANDE DO SUL;6700;1644
RONDONIA;6700;1616
RORAIMA;6700;18
SANTA CATARINA;6700;4509
SAO PAULO;6700;3710
SERGIPE;6700;739
TOCANTINS;6700;66
CEARA;6718;1
MARANHAO;6718;1
MATO GROSSO;6718;1
MINAS GERAIS;6718;1
PARA;6718;1
RIO GRANDE DO SUL;6718;1
SAO PAULO;6718;4
ACRE;6726;247
ALAGOAS;6726;792
AMAZONAS;6726;714
AMAPA;6726;154
BAHIA;6726;2607
CEARA;6726;1844
DISTRITO FEDERAL;6726;1143
ESPIRITO SANTO;6726;3557
GOIAS;6726;3281
MARANHAO;6726;419
MATO GROSSO;6726;2839
MATO GROSSO DO SUL;6726;1816
MINAS GERAIS;6726;20200
PARA;6726;869
PARAIBA;6726;1600
PARANA;6726;6732
PERNAMBUCO;6726;2203
PIAUI;6726;636
RIO DE JANEIRO;6726;4184
RIO GRANDE DO NORTE;6726;1488
RIO GRANDE DO SUL;6726;3489
RONDONIA;6726;2916
RORAIMA;6726;388
SANTA CATARINA;6726;8614
SAO PAULO;6726;10177
SERGIPE;6726;721
TOCANTINS;6726;298
MATO GROSSO DO SUL;6734;1
PARANA;6734;1
SANTA CATARINA;6734;2
CEARA;6742;1
ESPIRITO SANTO;6742;2
MINAS GERAIS;6742;1
PARAIBA;6742;1
PARANA;6742;8
PERNAMBUCO;6742;4
RORAIMA;6742;1
SANTA CATARINA;6742;5
SAO PAULO;6742;2
ACRE;6750;9
ALAGOAS;6750;22
AMAZONAS;6750;18
AMAPA;6750;1
BAHIA;6750;100
CEARA;6750;72
DISTRITO FEDERAL;6750;6
ESPIRITO SANTO;6750;186
GOIAS;6750;39
MARANHAO;6750;18
MATO GROSSO;6750;32
MATO GROSSO DO SUL;6750;107
MINAS GERAIS;6750;574
PARA;6750;44
PARAIBA;6750;27
PARANA;6750;252
PERNAMBUCO;6750;131
PIAUI;6750;5
RIO DE JANEIRO;6750;95
RIO GRANDE DO NORTE;6750;43
RIO GRANDE DO SUL;6750;69
RONDONIA;6750;47
RORAIMA;6750;10
SANTA CATARINA;6750;256
SAO PAULO;6750;480
SERGIPE;6750;17
TOCANTINS;6750;6
ACRE;6769;238
ALAGOAS;6769;1064
AMAZONAS;6769;494
AMAPA;6769;133
BAHIA;6769;1718
CEARA;6769;934
DISTRITO FEDERAL;6769;1042
ESPIRITO SANTO;6769;1438
GOIAS;6769;1920
MARANHAO;6769;318
MATO GROSSO;6769;1921
MATO GROSSO DO SUL;6769;1525
MINAS GERAIS;6769;10066
PARA;6769;815
PARAIBA;6769;689
PARANA;6769;3596
PERNAMBUCO;6769;1159
PIAUI;6769;317
RIO DE JANEIRO;6769;2374
RIO GRANDE DO NORTE;6769;515
RIO GRANDE DO SUL;6769;1357
RONDONIA;6769;1693
RORAIMA;6769;353
SANTA CATARINA;6769;9205
SAO PAULO;6769;25082
SERGIPE;6769;452
TOCANTINS;6769;230
ACRE;6777;1
CEARA;6777;1
ESPIRITO SANTO;6777;1
MINAS GERAIS;6777;4
PARANA;6777;7
RIO DE JANEIRO;6777;1
SANTA CATARINA;6777;8
SAO PAULO;6777;8
ACRE;6785;4
ALAGOAS;6785;76
AMAZONAS;6785;6
AMAPA;6785;4
BAHIA;6785;37
CEARA;6785;53
DISTRITO FEDERAL;6785;9
ESPIRITO SANTO;6785;37
GOIAS;6785;77
MARANHAO;6785;30
MATO GROSSO;6785;48
MATO GROSSO DO SUL;6785;48
MINAS GERAIS;6785;207
PARA;6785;26
PARAIBA;6785;47
PARANA;6785;150
PERNAMBUCO;6785;142
PIAUI;6785;14
RIO DE JANEIRO;6785;146
RIO GRANDE DO NORTE;6785;43
RIO GRANDE DO SUL;6785;88
RONDONIA;6785;27
RORAIMA;6785;1
SANTA CATARINA;6785;157
SAO PAULO;6785;294
SERGIPE;6785;19
TOCANTINS;6785;5
ACRE;6793;1
BAHIA;6793;1
DISTRITO FEDERAL;6793;1
ESPIRITO SANTO;6793;4
MARANHAO;6793;1
MATO GROSSO;6793;2
MATO GROSSO DO SUL;6793;1
MINAS GERAIS;6793;11
PARANA;6793;5
RIO DE JANEIRO;6793;3
RIO GRANDE DO SUL;6793;3
RONDONIA;6793;2
SANTA CATARINA;6793;18
SAO PAULO;6793;16
ALAGOAS;6807;7
AMAZONAS;6807;1
AMAPA;6807;1
BAHIA;6807;7
CEARA;6807;3
ESPIRITO SANTO;6807;6
GOIAS;6807;6
MARANHAO;6807;4
MATO GROSSO;6807;6
MATO GROSSO DO SUL;6807;8
MINAS GERAIS;6807;24
PARA;6807;3
PARAIBA;6807;5
PARANA;6807;43
PERNAMBUCO;6807;11
RIO DE JANEIRO;6807;5
RIO GRANDE DO NORTE;6807;5
RIO GRANDE DO SUL;6807;22
RONDONIA;6807;9
SANTA CATARINA;6807;89
SAO PAULO;6807;34
SERGIPE;6807;10
ALAGOAS;6815;1
BAHIA;6815;1
DISTRITO FEDERAL;6815;1
GOIAS;6815;2
MINAS GERAIS;6815;2
PARANA;6815;1
RIO DE JANEIRO;6815;1
SANTA CATARINA;6815;2
SAO PAULO;6815;3
TOCANTINS;6815;1
ACRE;6823;16
ALAGOAS;6823;19
AMAZONAS;6823;18
AMAPA;6823;5
BAHIA;6823;104
CEARA;6823;61
DISTRITO FEDERAL;6823;13
ESPIRITO SANTO;6823;78
GOIAS;6823;140
MARANHAO;6823;30
MATO GROSSO;6823;213
MATO GROSSO DO SUL;6823;83
MINAS GERAIS;6823;427
PARA;6823;93
PARAIBA;6823;35
PARANA;6823;370
PERNAMBUCO;6823;66
PIAUI;6823;27
RIO DE JANEIRO;6823;55
RIO GRANDE DO NORTE;6823;31
RIO GRANDE DO SUL;6823;215
RONDONIA;6823;67
RORAIMA;6823;11
SANTA CATARINA;6823;702
SAO PAULO;6823;478
SERGIPE;6823;17
TOCANTINS;6823;44
ACRE;6831;29
ALAGOAS;6831;4
AMAZONAS;6831;49
AMAPA;6831;8
BAHIA;6831;239
CEARA;6831;106
DISTRITO FEDERAL;6831;50
ESPIRITO SANTO;6831;839
GOIAS;6831;227
MARANHAO;6831;64
MATO GROSSO;6831;234
MATO GROSSO DO SUL;6831;160
MINAS GERAIS;6831;5418
PARA;6831;103
PARAIBA;6831;37
PARANA;6831;713
PERNAMBUCO;6831;143
PIAUI;6831;79
RIO DE JANEIRO;6831;70
RIO GRANDE DO NORTE;6831;40
RIO GRANDE DO SUL;6831;301
RONDONIA;6831;221
RORAIMA;6831;4
SANTA CATARINA;6831;1185
SAO PAULO;6831;2480
SERGIPE;6831;29
TOCANTINS;6831;26
ACRE;6840;15
ALAGOAS;6840;28
AMAZONAS;6840;50
AMAPA;6840;3
BAHIA;6840;281
CEARA;6840;172
DISTRITO FEDERAL;6840;24
ESPIRITO SANTO;6840;116
GOIAS;6840;283
MARANHAO;6840;59
MATO GROSSO;6840;860
MATO GROSSO DO SUL;6840;161
MINAS GERAIS;6840;486
PARA;6840;67
PARAIBA;6840;48
PARANA;6840;618
PERNAMBUCO;6840;125
PIAUI;6840;123
RIO DE JANEIRO;6840;52
RIO GRANDE DO NORTE;6840;29
RIO GRANDE DO SUL;6840;379
RONDONIA;6840;211
RORAIMA;6840;28
SANTA CATARINA;6840;630
SAO PAULO;6840;764
SERGIPE;6840;66
TOCANTINS;6840;84
ACRE;6858;59
ALAGOAS;6858;168
AMAZONAS;6858;436
AMAPA;6858;113
BAHIA;6858;707
CEARA;6858;431
DISTRITO FEDERAL;6858;205
ESPIRITO SANTO;6858;218
GOIAS;6858;268
MARANHAO;6858;463
MATO GROSSO;6858;320
MATO GROSSO DO SUL;6858;167
MINAS GERAIS;6858;1228
PARA;6858;516
PARAIBA;6858;410
PARANA;6858;420
PERNAMBUCO;6858;433
PIAUI;6858;728
RIO DE JANEIRO;6858;773
RIO GRANDE DO NORTE;6858;298
RIO GRANDE DO SUL;6858;256
RONDONIA;6858;407
RORAIMA;6858;138
SANTA CATARINA;6858;558
SAO PAULO;6858;907
SERGIPE;6858;180
TOCANTINS;6858;101
ACRE;6866;6
ALAGOAS;6866;66
AMAZONAS;6866;39
AMAPA;6866;3
BAHIA;6866;125
CEARA;6866;29
DISTRITO FEDERAL;6866;47
ESPIRITO SANTO;6866;15
GOIAS;6866;38
MARANHAO;6866;24
MATO GROSSO;6866;11
MATO GROSSO DO SUL;6866;10
MINAS GERAIS;6866;343
PARA;6866;28
PARAIBA;6866;52
PARANA;6866;114
PERNAMBUCO;6866;68
PIAUI;6866;18
RIO DE JANEIRO;6866;75
RIO GRANDE DO NORTE;6866;123
RIO GRANDE DO SUL;6866;12
RONDONIA;6866;10
RORAIMA;6866;4
SANTA CATARINA;6866;61
SAO PAULO;6866;204
SERGIPE;6866;11
TOCANTINS;6866;3
SANTA CATARINA;6874;2
SAO PAULO;6874;1
ACRE;6882;2
ALAGOAS;6882;2
AMAZONAS;6882;2
BAHIA;6882;3
CEARA;6882;2
DISTRITO FEDERAL;6882;1
ESPIRITO SANTO;6882;14
GOIAS;6882;3
MARANHAO;6882;1
MATO GROSSO;6882;3
MATO GROSSO DO SUL;6882;1
MINAS GERAIS;6882;61
PARA;6882;1
PARAIBA;6882;2
PARANA;6882;6
PERNAMBUCO;6882;3
PIAUI;6882;2
RIO GRANDE DO NORTE;6882;5
RIO GRANDE DO SUL;6882;4
RONDONIA;6882;5
RORAIMA;6882;1
SANTA CATARINA;6882;4
SAO PAULO;6882;17
SERGIPE;6882;2
TOCANTINS;6882;1
AMAZONAS;6890;1
BAHIA;6890;6
CEARA;6890;1
DISTRITO FEDERAL;6890;2
ESPIRITO SANTO;6890;6
GOIAS;6890;3
MATO GROSSO;6890;2
MATO GROSSO DO SUL;6890;1
MINAS GERAIS;6890;19
PARAIBA;6890;3
PARANA;6890;3
PERNAMBUCO;6890;2
PIAUI;6890;1
RIO DE JANEIRO;6890;5
RIO GRANDE DO NORTE;6890;4
RIO GRANDE DO SUL;6890;4
RONDONIA;6890;3
SANTA CATARINA;6890;5
SAO PAULO;6890;2
SERGIPE;6890;2
TOCANTINS;6890;2
ACRE;6904;4
ALAGOAS;6904;9
AMAZONAS;6904;15
AMAPA;6904;2
BAHIA;6904;63
CEARA;6904;54
DISTRITO FEDERAL;6904;3
ESPIRITO SANTO;6904;87
GOIAS;6904;33
MARANHAO;6904;2
MATO GROSSO;6904;20
MATO GROSSO DO SUL;6904;9
MINAS GERAIS;6904;79
PARA;6904;22
PARAIBA;6904;26
PARANA;6904;44
PERNAMBUCO;6904;29
PIAUI;6904;12
RIO DE JANEIRO;6904;31
RIO GRANDE DO NORTE;6904;22
RIO GRANDE DO SUL;6904;28
RONDONIA;6904;19
RORAIMA;6904;6
SANTA CATARINA;6904;68
SAO PAULO;6904;70
SERGIPE;6904;16
TOCANTINS;6904;13
ACRE;6912;49
ALAGOAS;6912;105
AMAZONAS;6912;206
AMAPA;6912;38
BAHIA;6912;393
CEARA;6912;196
DISTRITO FEDERAL;6912;164
ESPIRITO SANTO;6912;390
GOIAS;6912;427
MARANHAO;6912;57
MATO GROSSO;6912;423
MATO GROSSO DO SUL;6912;258
MINAS GERAIS;6912;4031
PARA;6912;163
PARAIBA;6912;193
PARANA;6912;738
PERNAMBUCO;6912;270
PIAUI;6912;87
RIO DE JANEIRO;6912;287
RIO GRANDE DO NORTE;6912;112
RIO GRANDE DO SUL;6912;400
RONDONIA;6912;291
RORAIMA;6912;51
SANTA CATARINA;6912;2576
SAO PAULO;6912;1915
SERGIPE;6912;102
TOCANTINS;6912;73
ACRE;6920;1
ALAGOAS;6920;1
AMAZONAS;6920;1
BAHIA;6920;31
CEARA;6920;3
DISTRITO FEDERAL;6920;21
ESPIRITO SANTO;6920;38
GOIAS;6920;52
MARANHAO;6920;3
MATO GROSSO;6920;18
MATO GROSSO DO SUL;6920;47
MINAS GERAIS;6920;5354
PARA;6920;5
PARAIBA;6920;2
PARANA;6920;14506
PERNAMBUCO;6920;6
PIAUI;6920;2
RIO DE JANEIRO;6920;56
RIO GRANDE DO NORTE;6920;1
RIO GRANDE DO SUL;6920;1539
RONDONIA;6920;6
SANTA CATARINA;6920;49758
SAO PAULO;6920;222
SERGIPE;6920;710
TOCANTINS;6920;3
BAHIA;6939;5
GOIAS;6939;3
MATO GROSSO;6939;2
MATO GROSSO DO SUL;6939;1
MINAS GERAIS;6939;19
PARA;6939;3
PARANA;6939;2
PERNAMBUCO;6939;2
RIO DE JANEIRO;6939;1
RIO GRANDE DO SUL;6939;1
SANTA CATARINA;6939;4
SAO PAULO;6939;8
ACRE;6947;18
ALAGOAS;6947;194
AMAZONAS;6947;29
AMAPA;6947;45
BAHIA;6947;321
CEARA;6947;278
DISTRITO FEDERAL;6947;92
ESPIRITO SANTO;6947;222
GOIAS;6947;301
MARANHAO;6947;73
MATO GROSSO;6947;167
MATO GROSSO DO SUL;6947;253
MINAS GERAIS;6947;966
PARA;6947;145
PARAIBA;6947;188
PARANA;6947;678
PERNAMBUCO;6947;488
PIAUI;6947;68
RIO DE JANEIRO;6947;488
RIO GRANDE DO NORTE;6947;229
RIO GRANDE DO SUL;6947;319
RONDONIA;6947;154
RORAIMA;6947;40
SANTA CATARINA;6947;867
SAO PAULO;6947;1514
SERGIPE;6947;79
TOCANTINS;6947;22
ALAGOAS;6955;2
AMAPA;6955;1
BAHIA;6955;15
CEARA;6955;2
DISTRITO FEDERAL;6955;13
ESPIRITO SANTO;6955;6
GOIAS;6955;8
MARANHAO;6955;3
MATO GROSSO;6955;3
MATO GROSSO DO SUL;6955;7
MINAS GERAIS;6955;23
PARA;6955;6
PARAIBA;6955;7
PARANA;6955;30
PERNAMBUCO;6955;9
RIO DE JANEIRO;6955;16
RIO GRANDE DO NORTE;6955;6
RIO GRANDE DO SUL;6955;12
RONDONIA;6955;10
RORAIMA;6955;1
SANTA CATARINA;6955;16
SAO PAULO;6955;36
SERGIPE;6955;6
TOCANTINS;6955;1
ACRE;6963;23
ALAGOAS;6963;31
AMAZONAS;6963;18
AMAPA;6963;1
BAHIA;6963;98
CEARA;6963;107
DISTRITO FEDERAL;6963;16
ESPIRITO SANTO;6963;65
GOIAS;6963;105
MARANHAO;6963;23
MATO GROSSO;6963;181
MATO GROSSO DO SUL;6963;89
MINAS GERAIS;6963;265
PARA;6963;69
PARAIBA;6963;32
PARANA;6963;381
PERNAMBUCO;6963;67
PIAUI;6963;26
RIO DE JANEIRO;6963;57
RIO GRANDE DO NORTE;6963;75
RIO GRANDE DO SUL;6963;179
RONDONIA;6963;91
RORAIMA;6963;19
SANTA CATARINA;6963;253
SAO PAULO;6963;390
SERGIPE;6963;9
TOCANTINS;6963;18
ALAGOAS;6971;1
AMAZONAS;6971;4
BAHIA;6971;32
CEARA;6971;11
DISTRITO FEDERAL;6971;4
ESPIRITO SANTO;6971;7
GOIAS;6971;13
MARANHAO;6971;3
MATO GROSSO;6971;6
MATO GROSSO DO SUL;6971;2
MINAS GERAIS;6971;16
PARA;6971;9
PARAIBA;6971;13
PARANA;6971;30
PERNAMBUCO;6971;9
PIAUI;6971;5
