Cod_Infracao;UF;Quantidade
6572;SANTA CATARINA;5
6572;SAO PAULO;20
6572;SERGIPE;1
6580;ACRE;38
6580;ALAGOAS;21
6580;AMAZONAS;79
6580;AMAPA;13
6580;BAHIA;366
6580;CEARA;199
6580;DISTRITO FEDERAL;161
6580;ESPIRITO SANTO;86
6580;GOIAS;305
6580;MARANHAO;59
6580;MATO GROSSO;184
6580;MATO GROSSO DO SUL;109
6580;MINAS GERAIS;755
6580;PARA;212
6580;PARAIBA;57
6580;PARANA;406
6580;PERNAMBUCO;73
6580;PIAUI;72
6580;RIO DE JANEIRO;644
6580;RIO GRANDE DO NORTE;29
6580;RIO GRANDE DO SUL;110
6580;RONDONIA;27
6580;RORAIMA;10
6580;SANTA CATARINA;162
6580;SAO PAULO;2332
6580;SERGIPE;26
6580;TOCANTINS;35
6599;ACRE;849
6599;ALAGOAS;485
6599;AMAZONAS;1315
6599;AMAPA;376
6599;BAHIA;5595
6599;CEARA;6792
6599;DISTRITO FEDERAL;5274
6599;ESPIRITO SANTO;2523
6599;GOIAS;9705
6599;MARANHAO;912
6599;MATO GROSSO;2239
6599;MATO GROSSO DO SUL;1569
6599;MINAS GERAIS;18956
6599;PARA;2854
6599;PARAIBA;925
6599;PARANA;6504
6599;PERNAMBUCO;2978
6599;PIAUI;514
6599;RIO DE JANEIRO;6932
6599;RIO GRANDE DO NORTE;777
6599;RIO GRANDE DO SUL;6333
6599;RONDONIA;783
6599;RORAIMA;332
6599;SANTA CATARINA;5911
6599;SAO PAULO;63303
6599;SERGIPE;1110
6599;TOCANTINS;430
6602;ACRE;20
6602;ALAGOAS;36
6602;AMAZONAS;94
6602;AMAPA;8
6602;BAHIA;707
6602;CEARA;586
6602;DISTRITO FEDERAL;235
6602;ESPIRITO SANTO;169
6602;GOIAS;906
6602;MARANHAO;47
6602;MATO GROSSO;186
6602;MATO GROSSO DO SUL;210
6602;MINAS GERAIS;1430
6602;PARA;186
6602;PARAIBA;90
6602;PARANA;1022
6602;PERNAMBUCO;238
6602;PIAUI;65
6602;RIO DE JANEIRO;551
6602;RIO GRANDE DO NORTE;98
6602;RIO GRANDE DO SUL;512
6602;RONDONIA;70
6602;RORAIMA;21
6602;SANTA CATARINA;744
6602;SAO PAULO;6678
6602;SERGIPE;101
6602;TOCANTINS;71
6610;ACRE;11
6610;ALAGOAS;40
6610;AMAZONAS;30
6610;AMAPA;4
6610;BAHIA;389
6610;CEARA;164
6610;DISTRITO FEDERAL;187
6610;ESPIRITO SANTO;136
6610;GOIAS;420
6610;MARANHAO;28
6610;MATO GROSSO;67
6610;MATO GROSSO DO SUL;80
6610;MINAS GERAIS;579
6610;PARA;49
6610;PARAIBA;47
6610;PARANA;520
6610;PERNAMBUCO;163
6610;PIAUI;22
6610;RIO DE JANEIRO;83
6610;RIO GRANDE DO NORTE;47
6610;RIO GRANDE DO SUL;453
6610;RONDONIA;14
6610;RORAIMA;10
6610;SANTA CATARINA;626
6610;SAO PAULO;780
6610;SERGIPE;73
6610;TOCANTINS;16
6629;ACRE;1
6629;ALAGOAS;6
6629;BAHIA;19
6629;CEARA;57
6629;ESPIRITO SANTO;35
6629;GOIAS;2
6629;MATO GROSSO;1
6629;MINAS GERAIS;4
6629;PARA;1
6629;PARAIBA;12
6629;PARANA;6
6629;PERNAMBUCO;21
6629;PIAUI;1
6629;RIO DE JANEIRO;17
6629;RIO GRANDE DO NORTE;5
6629;RIO GRANDE DO SUL;25
6629;RONDONIA;10
6629;SANTA CATARINA;44
6629;SAO PAULO;11
6629;SERGIPE;3
6637;ACRE;107
6637;ALAGOAS;224
6637;AMAZONAS;464
6637;AMAPA;68
6637;BAHIA;1669
6637;CEARA;1249
6637;DISTRITO FEDERAL;496
6637;ESPIRITO SANTO;641
6637;GOIAS;2400
6637;MARANHAO;218
6637;MATO GROSSO;581
6637;MATO GROSSO DO SUL;582
6637;MINAS GERAIS;3482
6637;PARA;364
6637;PARAIBA;474
6637;PARANA;1701
6637;PERNAMBUCO;667
6637;PIAUI;163
6637;RIO DE JANEIRO;770
6637;RIO GRANDE DO NORTE;226
6637;RIO GRANDE DO SUL;1757
6637;RONDONIA;191
6637;RORAIMA;50
6637;SANTA CATARINA;1823
6637;SAO PAULO;6917
6637;SERGIPE;419
6637;TOCANTINS;119
6645;ACRE;30
6645;ALAGOAS;149
6645;AMAZONAS;79
6645;AMAPA;23
6645;BAHIA;1119
6645;CEARA;482
6645;DISTRITO FEDERAL;191
6645;ESPIRITO SANTO;225
6645;GOIAS;2094
6645;MARANHAO;157
6645;MATO GROSSO;433
6645;MATO GROSSO DO SUL;300
6645;MINAS GERAIS;1524
6645;PARA;223
6645;PARAIBA;137
6645;PARANA;1167
6645;PERNAMBUCO;450
6645;PIAUI;130
6645;RIO DE JANEIRO;294
6645;RIO GRANDE DO NORTE;207
6645;RIO GRANDE DO SUL;1179
6645;RONDONIA;117
6645;RORAIMA;117
6645;SANTA CATARINA;1131
6645;SAO PAULO;3264
6645;SERGIPE;186
6645;TOCANTINS;120
6653;ACRE;51
6653;ALAGOAS;44
6653;AMAZONAS;123
6653;AMAPA;22
6653;BAHIA;249
6653;CEARA;155
6653;DISTRITO FEDERAL;351
6653;ESPIRITO SANTO;296
6653;GOIAS;503
6653;MARANHAO;22
6653;MATO GROSSO;295
6653;MATO GROSSO DO SUL;194
6653;MINAS GERAIS;1083
6653;PARA;72
6653;PARAIBA;32
6653;PARANA;899
6653;PERNAMBUCO;224
6653;PIAUI;14
6653;RIO DE JANEIRO;167
6653;RIO GRANDE DO NORTE;39
6653;RIO GRANDE DO SUL;784
6653;RONDONIA;88
6653;RORAIMA;44
6653;SANTA CATARINA;871
6653;SAO PAULO;1319
6653;SERGIPE;70
6653;TOCANTINS;12
6661;ACRE;6
6661;ALAGOAS;21
6661;AMAZONAS;12
6661;AMAPA;6
6661;BAHIA;120
6661;CEARA;413
6661;DISTRITO FEDERAL;33
6661;ESPIRITO SANTO;27
6661;GOIAS;248
6661;MARANHAO;26
6661;MATO GROSSO;86
6661;MATO GROSSO DO SUL;34
6661;MINAS GERAIS;139
6661;PARA;35
6661;PARAIBA;26
6661;PARANA;97
6661;PERNAMBUCO;38
6661;PIAUI;41
6661;RIO DE JANEIRO;119
6661;RIO GRANDE DO NORTE;30
6661;RIO GRANDE DO SUL;105
6661;RONDONIA;6
6661;RORAIMA;4
6661;SANTA CATARINA;160
6661;SAO PAULO;375
6661;SERGIPE;36
6661;TOCANTINS;47
6670;ACRE;91
6670;ALAGOAS;180
6670;AMAZONAS;266
6670;AMAPA;103
6670;BAHIA;844
6670;CEARA;1482
6670;DISTRITO FEDERAL;426
6670;ESPIRITO SANTO;252
6670;GOIAS;1607
6670;MARANHAO;150
6670;MATO GROSSO;262
6670;MATO GROSSO DO SUL;188
6670;MINAS GERAIS;1281
6670;PARA;254
6670;PARAIBA;173
6670;PARANA;912
6670;PERNAMBUCO;415
6670;PIAUI;129
6670;RIO DE JANEIRO;495
6670;RIO GRANDE DO NORTE;177
6670;RIO GRANDE DO SUL;1591
6670;RONDONIA;116
6670;RORAIMA;50
6670;SANTA CATARINA;1511
6670;SAO PAULO;2688
6670;SERGIPE;228
6670;TOCANTINS;131
6688;ACRE;2
6688;ALAGOAS;14
6688;AMAZONAS;4
6688;AMAPA;1
6688;BAHIA;92
6688;CEARA;62
6688;DISTRITO FEDERAL;11
6688;ESPIRITO SANTO;16
6688;GOIAS;209
6688;MARANHAO;12
6688;MATO GROSSO;38
6688;MATO GROSSO DO SUL;18
6688;MINAS GERAIS;91
6688;PARA;32
6688;PARAIBA;10
6688;PARANA;84
6688;PERNAMBUCO;42
6688;PIAUI;19
6688;RIO DE JANEIRO;24
6688;RIO GRANDE DO NORTE;27
6688;RIO GRANDE DO SUL;60
6688;RONDONIA;6
6688;SANTA CATARINA;50
6688;SAO PAULO;216
6688;SERGIPE;11
6688;TOCANTINS;20
6696;AMAZONAS;3
6696;AMAPA;1
6696;BAHIA;8
6696;CEARA;7
6696;DISTRITO FEDERAL;4
6696;ESPIRITO SANTO;5
6696;GOIAS;15
6696;MATO GROSSO;4
6696;MATO GROSSO DO SUL;7
6696;MINAS GERAIS;25
6696;PARA;1
6696;PARANA;16
6696;PERNAMBUCO;4
6696;PIAUI;1
6696;RIO DE JANEIRO;6
6696;RIO GRANDE DO NORTE;2
6696;RIO GRANDE DO SUL;51
6696;RORAIMA;3
6696;SANTA CATARINA;66
6696;SAO PAULO;72
6696;SERGIPE;5
6700;ACRE;44
6700;ALAGOAS;121
6700;AMAZONAS;56
6700;AMAPA;38
6700;BAHIA;1398
6700;CEARA;349
6700;DISTRITO FEDERAL;151
6700;ESPIRITO SANTO;188
6700;GOIAS;618
6700;MARANHAO;102
6700;MATO GROSSO;364
6700;MATO GROSSO DO SUL;104
6700;MINAS GERAIS;949
6700;PARA;175
6700;PARAIBA;82
6700;PARANA;492
6700;PERNAMBUCO;226
6700;PIAUI;78
6700;RIO DE JANEIRO;144
6700;RIO GRANDE DO NORTE;81
6700;RIO GRANDE DO SUL;862
6700;RONDONIA;118
6700;RORAIMA;38
6700;SANTA CATARINA;848
6700;SAO PAULO;1819
6700;SERGIPE;347
6700;TOCANTINS;88
6718;CEARA;2
6718;GOIAS;1
6718;SAO PAULO;4
6726;ACRE;117
6726;ALAGOAS;171
6726;AMAZONAS;382
6726;AMAPA;108
6726;BAHIA;1834
6726;CEARA;1047
6726;DISTRITO FEDERAL;359
6726;ESPIRITO SANTO;566
6726;GOIAS;1898
6726;MARANHAO;143
6726;MATO GROSSO;599
6726;MATO GROSSO DO SUL;490
6726;MINAS GERAIS;3598
6726;PARA;378
6726;PARAIBA;242
6726;PARANA;1671
6726;PERNAMBUCO;672
6726;PIAUI;169
6726;RIO DE JANEIRO;1432
6726;RIO GRANDE DO NORTE;236
6726;RIO GRANDE DO SUL;2135
6726;RONDONIA;185
6726;RORAIMA;50
6726;SANTA CATARINA;2338
6726;SAO PAULO;15182
6726;SERGIPE;205
6726;TOCANTINS;234
6734;CEARA;2
6734;GOIAS;1
6734;RIO DE JANEIRO;1
6734;SANTA CATARINA;2
6734;SAO PAULO;1
6742;ALAGOAS;4
6742;BAHIA;1
6742;CEARA;35
6742;ESPIRITO SANTO;1
6742;GOIAS;2
6742;MARANHAO;1
6742;MINAS GERAIS;3
6742;PARA;1
6742;PARAIBA;5
6742;PARANA;4
6742;PERNAMBUCO;5
6742;PIAUI;2
6742;RIO DE JANEIRO;1
6742;RIO GRANDE DO NORTE;8
6742;RONDONIA;11
6742;SANTA CATARINA;2
6742;SAO PAULO;10
6742;SERGIPE;1
6750;ALAGOAS;5
6750;AMAZONAS;5
6750;BAHIA;130
6750;CEARA;9
6750;DISTRITO FEDERAL;21
6750;ESPIRITO SANTO;32
6750;GOIAS;281
6750;MARANHAO;11
6750;MATO GROSSO;34
6750;MATO GROSSO DO SUL;29
6750;MINAS GERAIS;184
6750;PARA;21
6750;PARAIBA;3
6750;PARANA;96
6750;PERNAMBUCO;20
6750;PIAUI;5
6750;RIO DE JANEIRO;25
6750;RIO GRANDE DO NORTE;12
6750;RIO GRANDE DO SUL;83
6750;RONDONIA;7
6750;RORAIMA;2
6750;SANTA CATARINA;73
6750;SAO PAULO;400
6750;SERGIPE;16
6750;TOCANTINS;5
6769;ACRE;38
6769;ALAGOAS;433
6769;AMAZONAS;106
6769;AMAPA;38
6769;BAHIA;2897
6769;CEARA;1365
6769;DISTRITO FEDERAL;2228
6769;ESPIRITO SANTO;226
6769;GOIAS;5155
6769;MARANHAO;111
6769;MATO GROSSO;438
6769;MATO GROSSO DO SUL;604
6769;MINAS GERAIS;2736
6769;PARA;219
6769;PARAIBA;125
6769;PARANA;2588
6769;PERNAMBUCO;340
6769;PIAUI;114
6769;RIO DE JANEIRO;383
6769;RIO GRANDE DO NORTE;84
6769;RIO GRANDE DO SUL;2429
6769;RONDONIA;124
6769;RORAIMA;25
6769;SANTA CATARINA;2494
6769;SAO PAULO;22195
6769;SERGIPE;82
6769;TOCANTINS;159
6777;BAHIA;5
6777;DISTRITO FEDERAL;1
6777;ESPIRITO SANTO;1
6777;MARANHAO;1
6777;MATO GROSSO DO SUL;1
6777;MINAS GERAIS;2
6777;PARANA;3
6777;RIO GRANDE DO SUL;3
6777;RONDONIA;1
6777;RORAIMA;1
6777;SANTA CATARINA;9
6777;SAO PAULO;9
6785;ACRE;3
6785;ALAGOAS;23
6785;AMAZONAS;1
6785;BAHIA;22
6785;CEARA;12
6785;DISTRITO FEDERAL;5
6785;ESPIRITO SANTO;10
6785;GOIAS;21
6785;MARANHAO;6
6785;MATO GROSSO;10
6785;MATO GROSSO DO SUL;7
6785;MINAS GERAIS;45
6785;PARA;9
6785;PARAIBA;5
6785;PARANA;37
6785;PERNAMBUCO;17
6785;PIAUI;2
6785;RIO DE JANEIRO;26
6785;RIO GRANDE DO NORTE;13
6785;RIO GRANDE DO SUL;23
6785;RONDONIA;4
6785;SANTA CATARINA;26
6785;SAO PAULO;82
6785;SERGIPE;12
6785;TOCANTINS;3
6793;BAHIA;1
6793;CEARA;2
6793;DISTRITO FEDERAL;1
6793;ESPIRITO SANTO;2
6793;GOIAS;1
6793;PARANA;2
6793;PIAUI;1
6793;RIO DE JANEIRO;1
6793;RIO GRANDE DO SUL;3
6793;SANTA CATARINA;4
6793;SAO PAULO;4
6793;TOCANTINS;1
6807;ALAGOAS;20
6807;AMAZONAS;1
6807;AMAPA;1
6807;BAHIA;90
6807;CEARA;38
6807;DISTRITO FEDERAL;3
6807;ESPIRITO SANTO;32
6807;GOIAS;26
6807;MARANHAO;8
6807;MATO GROSSO;16
6807;MATO GROSSO DO SUL;20
6807;MINAS GERAIS;109
6807;PARA;13
6807;PARAIBA;9
6807;PARANA;166
6807;PERNAMBUCO;52
6807;PIAUI;16
6807;RIO DE JANEIRO;13
6807;RIO GRANDE DO NORTE;18
6807;RIO GRANDE DO SUL;109
6807;RONDONIA;3
6807;SANTA CATARINA;166
6807;SAO PAULO;228
6807;SERGIPE;57
6807;TOCANTINS;4
6815;AMAZONAS;10
6815;BAHIA;1
6815;MINAS GERAIS;1
6815;RIO DE JANEIRO;2
6815;RIO GRANDE DO SUL;1
6815;SAO PAULO;15
6815;SERGIPE;1
6823;ACRE;3
6823;ALAGOAS;14
6823;AMAZONAS;7
6823;AMAPA;1
6823;BAHIA;393
6823;CEARA;58
6823;DISTRITO FEDERAL;15
6823;ESPIRITO SANTO;56
6823;GOIAS;151
6823;MARANHAO;35
6823;MATO GROSSO;131
6823;MATO GROSSO DO SUL;52
6823;MINAS GERAIS;179
6823;PARA;37
6823;PARAIBA;14
6823;PARANA;230
6823;PERNAMBUCO;59
6823;PIAUI;16
6823;RIO DE JANEIRO;28
6823;RIO GRANDE DO NORTE;18
6823;RIO GRANDE DO SUL;172
6823;RONDONIA;26
6823;SANTA CATARINA;200
6823;SAO PAULO;424
6823;SERGIPE;23
6823;TOCANTINS;35
6831;ACRE;144
6831;ALAGOAS;144
6831;AMAZONAS;102
6831;AMAPA;14
6831;BAHIA;878
6831;CEARA;409
6831;DISTRITO FEDERAL;57
6831;ESPIRITO SANTO;178
6831;GOIAS;298
6831;MARANHAO;242
6831;MATO GROSSO;629
6831;MATO GROSSO DO SUL;260
6831;MINAS GERAIS;1505
6831;PARA;520
6831;PARAIBA;110
6831;PARANA;930
6831;PERNAMBUCO;436
6831;PIAUI;186
6831;RIO DE JANEIRO;90
6831;RIO GRANDE DO NORTE;181
6831;RIO GRANDE DO SUL;852
6831;RONDONIA;698
6831;RORAIMA;24
6831;SANTA CATARINA;690
6831;SAO PAULO;1394
6831;SERGIPE;136
6831;TOCANTINS;140
6840;ALAGOAS;1
6840;AMAZONAS;9
6840;BAHIA;101
6840;CEARA;35
6840;DISTRITO FEDERAL;4
6840;ESPIRITO SANTO;20
6840;GOIAS;145
6840;MARANHAO;26
6840;MATO GROSSO;93
6840;MATO GROSSO DO SUL;82
6840;MINAS GERAIS;124
6840;PARA;30
6840;PARAIBA;10
6840;PARANA;193
6840;PERNAMBUCO;18
6840;PIAUI;27
6840;RIO DE JANEIRO;13
6840;RIO GRANDE DO NORTE;12
6840;RIO GRANDE DO SUL;97
6840;RONDONIA;17
6840;RORAIMA;3
6840;SANTA CATARINA;118
6840;SAO PAULO;319
6840;SERGIPE;15
6840;TOCANTINS;18
6858;ACRE;43
6858;ALAGOAS;72
6858;AMAZONAS;183
6858;AMAPA;23
6858;BAHIA;539
6858;CEARA;543
6858;DISTRITO FEDERAL;97
6858;ESPIRITO SANTO;59
6858;GOIAS;137
6858;MARANHAO;75
6858;MATO GROSSO;83
6858;MATO GROSSO DO SUL;39
6858;MINAS GERAIS;319
6858;PARA;268
6858;PARAIBA;134
6858;PARANA;168
6858;PERNAMBUCO;227
6858;PIAUI;78
6858;RIO DE JANEIRO;168
6858;RIO GRANDE DO NORTE;80
6858;RIO GRANDE DO SUL;187
6858;RONDONIA;57
6858;RORAIMA;51
6858;SANTA CATARINA;155
6858;SAO PAULO;717
6858;SERGIPE;44
6858;TOCANTINS;29
6866;ACRE;32
6866;ALAGOAS;32
6866;AMAZONAS;5
6866;AMAPA;10
6866;BAHIA;247
6866;CEARA;44
6866;DISTRITO FEDERAL;158
6866;ESPIRITO SANTO;15
6866;GOIAS;29
6866;MARANHAO;3
6866;MATO GROSSO;6
6866;MATO GROSSO DO SUL;7
6866;MINAS GERAIS;153
6866;PARA;37
6866;PARAIBA;12
6866;PARANA;60
6866;PERNAMBUCO;14
6866;PIAUI;3
6866;RIO DE JANEIRO;76
6866;RIO GRANDE DO NORTE;17
6866;RIO GRANDE DO SUL;27
6866;RONDONIA;4
6866;SANTA CATARINA;79
6866;SAO PAULO;106
6866;SERGIPE;3
6874;BAHIA;1
6874;SAO PAULO;1
6882;ALAGOAS;1
6882;AMAZONAS;3
6882;BAHIA;1
6882;GOIAS;1
6882;MARANHAO;1
6882;MINAS GERAIS;8
6882;RIO DE JANEIRO;1
6882;RIO GRANDE DO SUL;3
6882;SANTA CATARINA;2
6882;SAO PAULO;7
6882;SERGIPE;1
6890;ACRE;1
6890;CEARA;1
6890;GOIAS;3
6890;MINAS GERAIS;3
6890;PARANA;2
6890;PERNAMBUCO;2
6890;RIO DE JANEIRO;2
6890;RIO GRANDE DO SUL;2
6890;SANTA CATARINA;1
6890;SAO PAULO;5
6904;ALAGOAS;1
6904;AMAZONAS;14
6904;BAHIA;12
6904;CEARA;3
6904;DISTRITO FEDERAL;2
6904;ESPIRITO SANTO;7
6904;GOIAS;14
6904;MARANHAO;13
6904;MATO GROSSO;2
6904;MATO GROSSO DO SUL;1
6904;MINAS GERAIS;13
6904;PARA;3
6904;PARAIBA;4
6904;PARANA;18
6904;PERNAMBUCO;9
6904;RIO DE JANEIRO;1
6904;RIO GRANDE DO NORTE;7
6904;RIO GRANDE DO SUL;2
6904;RORAIMA;3
6904;SANTA CATARINA;9
6904;SAO PAULO;29
6904;SERGIPE;12
6904;TOCANTINS;2
6912;ACRE;11
6912;ALAGOAS;15
6912;AMAZONAS;5
6912;AMAPA;9
6912;BAHIA;1055
6912;CEARA;109
6912;DISTRITO FEDERAL;135
6912;ESPIRITO SANTO;46
6912;GOIAS;248
6912;MARANHAO;24
6912;MATO GROSSO;62
6912;MATO GROSSO DO SUL;25
6912;MINAS GERAIS;196
6912;PARA;52
6912;PARAIBA;28
6912;PARANA;91
6912;PERNAMBUCO;120
6912;PIAUI;27
6912;RIO DE JANEIRO;144
6912;RIO GRANDE DO NORTE;12
6912;RIO GRANDE DO SUL;97
6912;RONDONIA;22
6912;RORAIMA;6
6912;SANTA CATARINA;140
6912;SAO PAULO;444
6912;SERGIPE;37
6912;TOCANTINS;12
6920;ACRE;4
6920;ALAGOAS;71
6920;AMAZONAS;6
6920;AMAPA;1
6920;BAHIA;1707
6920;CEARA;6607
6920;DISTRITO FEDERAL;3335
6920;ESPIRITO SANTO;47
6920;GOIAS;1209
6920;MARANHAO;93
6920;MATO GROSSO;52
6920;MATO GROSSO DO SUL;3761
6920;MINAS GERAIS;17693
6920;PARA;23
6920;PARAIBA;15
6920;PARANA;1658
6920;PERNAMBUCO;2084
6920;PIAUI;11
6920;RIO DE JANEIRO;3322
6920;RIO GRANDE DO NORTE;19
6920;RIO GRANDE DO SUL;10441
6920;RONDONIA;7
6920;RORAIMA;2
6920;SANTA CATARINA;10602
6920;SAO PAULO;57727
6920;SERGIPE;1803
6920;TOCANTINS;13
6939;BAHIA;3
6939;ESPIRITO SANTO;1
6939;MINAS GERAIS;6
6939;PARA;2
6939;PARANA;1
6939;PERNAMBUCO;2
6939;RIO DE JANEIRO;1
6939;RIO GRANDE DO NORTE;1
6939;RONDONIA;1
6939;SANTA CATARINA;2
6939;SAO PAULO;8
6947;ACRE;4
6947;ALAGOAS;41
6947;AMAZONAS;6
6947;AMAPA;11
6947;BAHIA;80
6947;CEARA;65
6947;DISTRITO FEDERAL;24
6947;ESPIRITO SANTO;31
6947;GOIAS;85
6947;MARANHAO;33
6947;MATO GROSSO;20
6947;MATO GROSSO DO SUL;32
6947;MINAS GERAIS;136
6947;PARA;15
6947;PARAIBA;26
6947;PARANA;100
6947;PERNAMBUCO;58
6947;PIAUI;12
6947;RIO DE JANEIRO;59
6947;RIO GRANDE DO NORTE;28
6947;RIO GRANDE DO SUL;87
6947;RONDONIA;14
6947;SANTA CATARINA;193
6947;SAO PAULO;531
6947;SERGIPE;26
6947;TOCANTINS;3
6955;ALAGOAS;1
6955;BAHIA;4
6955;CEARA;3
6955;DISTRITO FEDERAL;1
6955;GOIAS;2
6955;MARANHAO;1
6955;MATO GROSSO;4
6955;MATO GROSSO DO SUL;2
6955;MINAS GERAIS;3
6955;PARAIBA;1
6955;PARANA;8
6955;PERNAMBUCO;1
6955;RIO DE JANEIRO;3
6955;RIO GRANDE DO SUL;4
6955;RONDONIA;1
6955;SANTA CATARINA;3
6955;SAO PAULO;16
6955;TOCANTINS;1
6963;ALAGOAS;2
6963;AMAZONAS;2
6963;BAHIA;26
6963;CEARA;14
6963;DISTRITO FEDERAL;4
6963;ESPIRITO SANTO;10
6963;GOIAS;28
6963;MARANHAO;11
6963;MATO GROSSO;40
6963;MATO GROSSO DO SUL;34
6963;MINAS GERAIS;61
6963;PARA;12
6963;PARAIBA;4
6963;PARANA;48
6963;PERNAMBUCO;14
6963;PIAUI;6
6963;RIO DE JANEIRO;8
6963;RIO GRANDE DO NORTE;15
6963;RIO GRANDE DO SUL;30
6963;RONDONIA;5
6963;RORAIMA;3
6963;SANTA CATARINA;71
6963;SAO PAULO;174
6963;SERGIPE;17
6963;TOCANTINS;4
6971;ALAGOAS;1
6971;AMAZONAS;2
6971;BAHIA;41
6971;CEARA;9
6971;DISTRITO FEDERAL;8
6971;ESPIRITO SANTO;8
6971;GOIAS;60
6971;MARANHAO;5
6971;MATO GROSSO;11
6971;MATO GROSSO DO SUL;2
6971;MINAS GERAIS;10
6971;PARA;11
6971;PARAIBA;3
6971;PARANA;21
6971;PERNAMBUCO;10
6971;PIAUI;1
6971;RIO DE JANEIRO;13
6971;RIO GRANDE DO NORTE;7
6971;RIO GRANDE DO SUL;22
6971;RONDONIA;2
6971;RORAIMA;1
6971;SANTA CATARINA;14
6971;SAO PAULO;33
6971;SERGIPE;29
6971;TOCANTINS;2
6980;ACRE;2
6980;AMAZONAS;9
6980;AMAPA;1
6980;BAHIA;31
6980;CEARA;15
6980;DISTRITO FEDERAL;18
6980;ESPIRITO SANTO;8
6980;GOIAS;21
6980;MARANHAO;4
6980;MATO GROSSO;23
6980;MATO GROSSO DO SUL;6
6980;MINAS GERAIS;133
6980;PARA;29
6980;PARAIBA;1
6980;PARANA;70
6980;PERNAMBUCO;15
6980;RIO DE JANEIRO;57
6980;RIO GRANDE DO NORTE;4
6980;RIO GRANDE DO SUL;79
6980;RONDONIA;9
6980;RORAIMA;1
6980;SANTA CATARINA;45
6980;SAO PAULO;274
6980;SERGIPE;7
6980;TOCANTINS;2
7005;BAHIA;1
7005;PARANA;1
7005;SANTA CATARINA;1
7013;DISTRITO FEDERAL;2
7013;SAO PAULO;3
7021;GOIAS;2
7021;SANTA CATARINA;1
7021;SAO PAULO;1
7030;ACRE;65
7030;ALAGOAS;628
7030;AMAZONAS;1791
7030;AMAPA;13
7030;BAHIA;1584
7030;CEARA;4735
7030;DISTRITO FEDERAL;54
7030;ESPIRITO SANTO;347
7030;GOIAS;88
7030;MARANHAO;643
7030;MATO GROSSO;87
7030;MATO GROSSO DO SUL;54
7030;MINAS GERAIS;462
7030;PARA;4352
7030;PARAIBA;2636
7030;PARANA;244
7030;PERNAMBUCO;1067
7030;PIAUI;1667
7030;RIO DE JANEIRO;2427
7030;RIO GRANDE DO NORTE;474
7030;RIO GRANDE DO SUL;127
7030;RONDONIA;33
7030;RORAIMA;19
7030;SANTA CATARINA;186
7030;SAO PAULO;2059
7030;SERGIPE;539
7030;TOCANTINS;36
7048;ACRE;44
7048;ALAGOAS;323
7048;AMAZONAS;1178
7048;AMAPA;5
7048;BAHIA;1221
7048;CEARA;2721
7048;DISTRITO FEDERAL;40
7048;ESPIRITO SANTO;170
7048;GOIAS;81
7048;MARANHAO;771
7048;MATO GROSSO;71
7048;MATO GROSSO DO SUL;37
7048;MINAS GERAIS;217
7048;PARA;1925
7048;PARAIBA;1101
7048;PARANA;112
7048;PERNAMBUCO;958
7048;PIAUI;807
7048;RIO DE JANEIRO;932
7048;RIO GRANDE DO NORTE;190
7048;RIO GRANDE DO SUL;50
7048;RONDONIA;64
7048;RORAIMA;31
7048;SANTA CATARINA;73
7048;SAO PAULO;870
7048;SERGIPE;324
7048;TOCANTINS;25
7056;ACRE;9
7056;ALAGOAS;3
7056;AMAZONAS;2
7056;BAHIA;73
7056;CEARA;20
7056;DISTRITO FEDERAL;14
7056;ESPIRITO SANTO;37
7056;GOIAS;39
7056;MARANHAO;3
7056;MATO GROSSO;42
7056;MATO GROSSO DO SUL;31
7056;MINAS GERAIS;303
7056;PARA;6
7056;PARAIBA;9
7056;PARANA;389
7056;PERNAMBUCO;21
7056;PIAUI;1
7056;RIO DE JANEIRO;10
7056;RIO GRANDE DO NORTE;16
7056;RIO GRANDE DO SUL;117
7056;RONDONIA;33
7056;RORAIMA;3
7056;SANTA CATARINA;160
7056;SAO PAULO;910
7056;SERGIPE;15
7056;TOCANTINS;1
7064;PARA;2
7064;RIO DE JANEIRO;5
7064;RIO GRANDE DO NORTE;1
7064;RIO GRANDE DO SUL;2
7072;ACRE;29
7072;ALAGOAS;9
7072;AMAZONAS;34
7072;AMAPA;5
7072;BAHIA;38
7072;CEARA;167
7072;DISTRITO FEDERAL;3
7072;ESPIRITO SANTO;21
7072;GOIAS;4
7072;MARANHAO;69
7072;MATO GROSSO;57
7072;MATO GROSSO DO SUL;10
7072;MINAS GERAIS;32
7072;PARA;74
7072;PARAIBA;58
7072;PARANA;29
7072;PERNAMBUCO;38
7072;PIAUI;48
7072;RIO DE JANEIRO;21
7072;RIO GRANDE DO NORTE;13
7072;RIO GRANDE DO SUL;15
7072;RONDONIA;25
7072;RORAIMA;4
7072;SANTA CATARINA;8
7072;SAO PAULO;81
7072;SERGIPE;6
7072;TOCANTINS;7
7080;ACRE;1
7080;BAHIA;3
7080;CEARA;1
7080;GOIAS;2
7080;MATO GROSSO DO SUL;1
7080;RIO GRANDE DO SUL;1
7080;RONDONIA;8
7080;SANTA CATARINA;1
7080;SAO PAULO;5
7099;ALAGOAS;4
7099;AMAZONAS;2
7099;BAHIA;20
7099;CEARA;15
7099;DISTRITO FEDERAL;9
7099;ESPIRITO SANTO;20
7099;GOIAS;9
7099;MARANHAO;1
7099;MATO GROSSO;8
